t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 jE1600 17 jE0900 18 jE1800 19 jE1000 jE1100 jE1300 20 jE2000 21 jE1500 22 jF0007 23 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
8.46 -68.935 -6.30279 147.581 -25.4385 151.006 10 147.581 -25.4385 -0.53684 8.67329 219.941 0.66191 -62.6322 0.43809 -10.7478 -0.919133 0 0.0808669 0 0.0840373 0 1.08404 0 0 0 -2.09744 0 -1.09744 0 151.006 -302.214 -68.935 -304.214 -302.214 -304.214 0 0 77.2303 0 0 0 
8.48 -76.2051 -5.78881 140.302 -32.7575 151.865 10 140.302 -32.7575 0.112248 7.72116 228.07 0.6064 -70.4163 0.4936 -11.5299 -1.01607 0 -0.0160686 0 0.0771841 0 1.07718 0 0 0 -2.10206 0 -1.10206 0 151.865 -363.95 -76.2051 -365.95 -363.95 -365.95 0 0 42.99 0 0 0 
8.5 -83.8633 -5.42322 131.957 -41.1421 152.423 10 131.957 -41.1421 0.737378 7.08588 236.286 0.55 -78.4401 0.55 -11.9798 -1.11818 0 -0.118178 0 0.0723097 0 1.07231 0 0 0 -2.10461 0 -1.10461 0 152.423 -417.228 -83.8633 -419.227 -417.228 -419.227 0 0 27.8738 0 0 0 
8.52 -91.6643 -5.15375 122.679 -50.46 152.824 10 122.679 -50.46 0.999997 6.63911 244.488 0.4936 -86.5106 0.6064 -12.2951 -1.22219 0 -0.222191 0 0.0687166 0 1.06872 0 0 0 -2.10637 0 -1.10637 0 152.824 -463.898 -91.6643 -465.898 -463.898 -465.898 0 0 20.056 0 0 0 
8.54 -99.422 -4.93993 112.641 -60.5387 153.131 10 112.641 -60.5387 0.73106 6.29724 252.553 0.43809 -94.482 0.66191 -12.5215 -1.32563 0 -0.325626 0 0.0658657 0 1.06587 0 0 0 -2.10761 0 -1.10761 0 153.131 -501.932 -99.422 -503.932 -501.932 -503.932 0 0 15.3481 0 0 0 
8.56 -106.978 -4.75774 102.065 -71.1546 153.374 10 102.065 -71.1546 0.0581922 6.01458 260.352 0.384344 -102.22 0.715656 -12.6715 -1.42637 0 -0.426375 0 0.0634365 0 1.06344 0 0 0 -2.10842 0 -1.10842 0 153.374 -528.798 -106.978 -530.798 -528.798 -530.798 0 0 12.1613 0 0 0 
8.58 -114.19 -4.59232 91.2208 -82.0387 153.57 10 91.2208 -82.0387 -0.649703 5.76469 267.761 0.333211 -109.598 0.766789 -12.7473 -1.52254 0 -0.522539 0 0.061231 0 1.06123 0 0 0 -2.10883 0 -1.10883 0 153.57 -542.202 -114.19 -544.202 -542.202 -544.202 0 0 9.80561 0 0 0 
8.6 -120.928 -4.43346 80.4138 -92.8856 153.729 10 80.4138 -92.8856 -0.995112 5.53064 274.658 0.285497 -116.495 0.814503 -12.7473 -1.61238 0 -0.61238 0 0.0591128 0 1.05911 0 0 0 -2.10883 0 -1.10883 0 153.729 -540.347 -120.928 -542.347 -540.347 -542.347 0 0 7.94385 0 0 0 
8.62 -127.072 -4.27297 69.9719 -103.367 153.857 10 69.9719 -103.367 -0.790169 5.30001 280.929 0.241954 -122.799 0.858046 -12.6669 -1.6943 0 -0.694297 0 0.056973 0 1.05697 0 0 0 -2.1084 0 -1.1084 0 153.857 -522.095 -127.072 -524.095 -522.095 -524.095 0 0 6.39598 0 0 0 
8.64 -132.512 -4.10296 60.2306 -113.149 153.958 10 60.2306 -113.149 -0.165179 5.06197 286.471 0.203269 -128.41 0.896731 -12.4981 -1.76683 0 -0.766833 0 0.0547062 0 1.05471 0 0 0 -2.10748 0 -1.10748 0 153.958 -487.065 -132.512 -489.064 -487.065 -489.064 0 0 5.06082 0 0 0 
8.66 -137.15 -3.91413 51.5169 -121.903 154.036 10 51.5169 -121.903 0.526001 4.80501 291.186 0.170052 -133.236 0.929948 -12.2282 -1.82867 0 -0.828669 0 0.0521884 0 1.05219 0 0 0 -2.106 0 -1.106 0 154.036 -435.687 -137.15 -437.687 -435.687 -437.687 0 0 3.87865 0 0 0 
8.68 -140.896 -3.69322 44.1325 -129.327 154.092 10 44.1325 -129.327 0.941653 4.51412 294.988 0.142828 -137.203 0.957172 -11.8363 -1.87862 0 -0.878616 0 0.0492429 0 1.04924 0 0 0 -2.1038 0 -1.1038 0 154.092 -369.217 -140.896 -371.217 -369.217 -371.217 0 0 2.81735 0 0 0 
8.7 -143.667 -3.41769 38.3385 -135.161 154.129 10 38.3385 -135.161 0.97028 4.16567 297.797 0.122025 -140.25 0.977975 -11.284 -1.91557 0 -0.915567 0 0.0455691 0 1.04557 0 0 0 -2.10063 0 -1.10063 0 154.129 -289.7 -143.667 -291.7 -289.7 -291.7 0 0 1.86445 0 0 0 
8.72 -145.375 -3.04054 34.3399 -139.2 154.15 10 34.3399 -139.2 0.783616 3.71378 299.525 0.107971 -142.334 0.992029 -10.4897 -1.93833 0 -0.938327 0 0.0405405 0 1.04054 0 0 0 -2.09587 0 -1.09587 0 154.15 -199.933 -145.375 -201.932 -199.933 -201.932 0 0 1.02983 0 0 0 
8.74 -145.864 -2.42599 32.2686 -141.311 154.157 10 32.2686 -141.311 0.692319 3.03681 300.021 0.100888 -143.438 0.999112 -9.22291 -1.94486 0 -0.944856 0 0.0323465 0 1.03235 0 0 0 -2.08778 0 -1.08778 0 154.157 -103.567 -145.864 -105.567 -103.567 -105.567 0 0 0.358817 0 0 0 
8.76 -144.149 -0.497952 32.0956 -141.524 154.157 10 32.0956 -141.524 0.936473 1.34296 298.307 0.100888 -143.651 0.999112 -5.85896 -1.92199 0 -0.921991 0 0.00663936 0 1.00664 0 0 0 -2.06207 0 -1.06207 0 154.157 -8.6501 -144.149 -10.65 -8.6501 -10.65 0 0 0.0028385 0 0 0 
8.78 -124.951 19.7258 32.1355 -141.524 154.157 10 32.1355 -141.524 -0.925062 0.464394 279.108 0.107971 -144.677 0.992029 0.119883 -1.66602 0 -0.666016 0 -0.263011 0 0.736989 0 0 0 -1.79242 0 -0.792419 0 154.157 1.99993 -124.951 -9.91603e-006 1.99993 -9.91603e-006 0 0 2.96199e-005 0 0 0 
8.8 -93.1335 53.6226 32.1755 -141.524 154.157 10 32.1755 -141.524 0.99041 -0.899365 247.291 0.122025 -146.756 0.977975 0.651632 -1.24178 0 -0.24178 0 -0.714968 0 0.285032 0 0 0 -1.34046 0 -0.340462 0 154.157 1.99987 -93.1335 -0.000103371 1.99987 -0.000103371 0 0 -1.31553e-005 0 0 0 
8.82 -57.3949 92.5508 32.2155 -141.524 154.157 10 32.2155 -141.524 -0.996146 0.99659 211.552 0.142828 -149.946 0.957172 -0.951107 -0.765266 0 0.234734 0 -1.23401 0 -0.23401 0 0 0 -0.82142 0 0.17858 0 154.157 1.99972 -57.3949 -9.16727e-005 1.99972 -9.16727e-005 0 0 0.000182104 0 0 0 
8.84 -23.7616 130.574 32.2555 -141.524 154.157 10 32.2555 -141.524 0.851289 -0.427242 177.919 0.170052 -154.335 0.929948 0.839104 -0.316821 0 0.683179 0 -1.74098 0 -0.740984 0 0 0 -0.314446 0 0.685554 0 154.157 1.99979 -23.7616 -1.60648e-005 1.99979 -1.60648e-005 0 0 1.245e-005 0 0 0 
8.86 -2.49113 156.123 33.5853 -140.234 152.895 10 33.5853 -140.234 -0.236167 -8.33204 155.386 0.203269 -158.614 0.896731 3.93434 -0.0332151 0 0.966785 0 -2.08164 0 -1.08164 0 0 0 0.0430345 0 1.04303 0 152.895 66.486 -2.49113 64.4862 66.486 64.4862 0 0 -63.0976 0 0 0 
8.88 -2.69116 156.849 38.9666 -134.893 150.092 10 38.9666 -134.893 -0.30513 -9.76413 152.784 0.241954 -159.54 0.858046 9.57357 -0.0358821 0 0.964118 0 -2.09132 0 -1.09132 0 0 0 0.0900868 0 1.09009 0 150.092 269.066 -2.69116 267.066 269.066 267.066 0 0 -140.143 0 0 0 
8.9 -3.83859 156.183 45.5612 -128.338 148.742 10 45.5612 -128.338 -0.627593 -8.44517 152.58 0.285497 -160.022 0.814503 11.0441 -0.0511812 0 0.948819 0 -2.08244 0 -1.08244 0 0 0 0.0992166 0 1.09922 0 148.742 329.731 -3.83859 327.731 329.731 327.731 0 0 -67.5321 0 0 0 
8.92 -4.78346 155.667 52.908 -121.031 147.997 10 52.908 -121.031 -0.809185 -7.50493 152.78 0.333211 -160.45 0.766789 11.5661 -0.0637795 0 0.93622 0 -2.07555 0 -1.07555 0 0 0 0.102264 0 1.10226 0 147.997 367.342 -4.78346 365.342 367.342 365.342 0 0 -37.252 0 0 0 
8.94 -5.58041 155.305 60.8408 -113.139 147.514 10 60.8408 -113.139 -0.911352 -6.88745 153.094 0.384344 -160.885 0.715656 11.8497 -0.0744055 0 0.925594 0 -2.07073 0 -1.07073 0 0 0 0.103881 0 1.10388 0 147.514 396.641 -5.58041 394.641 396.641 394.641 0 0 -24.1478 0 0 0 
8.96 -6.29722 155.036 69.2313 -104.788 147.167 10 69.2313 -104.788 -0.968261 -6.4494 153.465 0.43809 -161.333 0.66191 12.0333 -0.083963 0 0.916037 0 -2.06715 0 -1.06715 0 0 0 0.104914 0 1.10491 0 147.167 419.521 -6.29722 417.521 419.521 417.521 0 0 -17.3198 0 0 0 
8.98 -6.96706 154.822 77.9504 -96.109 146.903 10 77.9504 -96.109 -0.994953 -6.1137 153.87 0.4936 -161.789 0.6064 12.1539 -0.0928942 0 0.907106 0 -2.0643 0 -1.0643 0 0 0 0.105587 0 1.10559 0 146.903 435.955 -6.96706 433.955 435.955 433.955 0 0 -13.2119 0 0 0 
9 -7.60408 154.642 86.8638 -87.2355 146.694 10 86.8638 -87.2355 -0.999285 -5.83957 154.298 0.55 -162.246 0.55 12.2248 -0.101388 0 0.898612 0 -2.0619 0 -1.0619 0 0 0 0.10598 0 1.10598 0 146.694 445.674 -7.60408 443.674 445.674 443.674 0 0 -10.4694 0 0 0 
9.02 -8.21289 154.483 95.8324 -78.3069 146.524 10 95.8324 -78.3069 -0.986425 -5.60373 154.737 0.6064 -162.696 0.4936 12.2513 -0.109505 0 0.890495 0 -2.05978 0 -1.05978 0 0 0 0.106127 0 1.10613 0 146.524 448.429 -8.21289 446.429 448.429 446.429 0 0 -8.49192 0 0 0 
9.04 -8.79315 154.337 104.714 -69.4657 146.384 10 104.714 -69.4657 -0.960479 -5.39172 155.178 0.66191 -163.13 0.43809 12.2354 -0.117242 0 0.882758 0 -2.05783 0 -1.05783 0 0 0 0.106039 0 1.10604 0 146.384 444.06 -8.79315 442.06 444.06 442.06 0 0 -6.97968 0 0 0 
9.06 -9.34196 154.198 113.364 -60.8554 146.269 10 113.364 -60.8554 -0.925078 -5.19365 155.611 0.715656 -163.54 0.384344 12.1769 -0.124559 0 0.875441 0 -2.05597 0 -1.05597 0 0 0 0.105714 0 1.10571 0 146.269 432.515 -9.34196 430.515 432.515 430.515 0 0 -5.76868 0 0 0 
9.08 -9.85511 154.059 121.641 -52.6181 146.174 10 121.641 -52.6181 -0.883547 -5.00212 156.029 0.766789 -163.915 0.333211 12.0743 -0.131402 0 0.868598 0 -2.05413 0 -1.05413 0 0 0 0.105143 0 1.10514 0 146.174 413.865 -9.85511 411.865 413.865 411.865 0 0 -4.76286 0 0 0 
9.1 -10.3279 153.918 129.408 -44.8918 146.096 10 129.408 -44.8918 -0.838919 -4.81084 156.424 0.814503 -164.246 0.285497 11.9247 -0.137706 0 0.862294 0 -2.05225 0 -1.05225 0 0 0 0.104304 0 1.1043 0 146.096 388.316 -10.3279 386.316 388.316 386.316 0 0 -3.90294 0 0 0 
9.12 -10.7558 153.77 136.532 -37.8076 146.033 10 136.532 -37.8076 -0.793886 -4.61382 156.788 0.858046 -164.526 0.241954 11.7231 -0.143411 0 0.856589 0 -2.05026 0 -1.05026 0 0 0 0.103162 0 1.10316 0 146.033 356.21 -10.7558 354.21 356.21 354.21 0 0 -3.15117 0 0 0 
9.14 -11.1347 153.608 142.892 -31.487 145.983 10 142.892 -31.487 -0.750744 -4.40439 157.118 0.896731 -164.742 0.203269 11.4621 -0.148463 0 0.851537 0 -2.0481 0 -1.0481 0 0 0 0.101664 0 1.10166 0 145.983 318.028 -11.1347 316.028 318.028 316.028 0 0 -2.48327 0 0 0 
9.16 -11.4615 153.425 148.38 -26.0393 145.945 10 148.38 -26.0393 -0.711338 -4.1742 157.407 0.929948 -164.886 0.170052 11.1299 -0.15282 0 0.84718 0 -2.04566 0 -1.04566 0 0 0 0.0997238 0 1.09972 0 145.945 274.388 -11.4615 272.388 274.388 272.388 0 0 -1.88432 0 0 0 
9.18 -11.7345 153.208 152.901 -21.5584 145.918 10 152.901 -21.5584 -0.677016 -3.91119 157.653 0.957172 -164.943 0.142828 10.707 -0.15646 0 0.84354 0 -2.04278 0 -1.04278 0 0 0 0.0971981 0 1.0972 0 145.918 226.043 -11.7345 224.043 226.043 224.043 0 0 -1.34676 0 0 0 
9.2 -11.9542 152.938 156.378 -18.1209 145.901 10 156.378 -18.1209 -0.648551 -3.5954 157.855 0.977975 -164.892 0.122025 10.1586 -0.15939 0 0.84061 0 -2.03917 0 -1.03917 0 0 0 0.0938224 0 1.09382 0 145.901 173.878 -11.9542 171.878 173.878 171.878 0 0 -0.870179 0 0 0 
9.22 -12.1251 152.569 158.757 -15.7821 145.892 10 158.757 -15.7821 -0.625939 -3.18752 158.017 0.992029 -164.694 0.107971 9.41138 -0.161668 0 0.838332 0 -2.03425 0 -1.03425 0 0 0 0.089025 0 1.08903 0 145.892 118.938 -12.1251 116.938 118.938 116.938 0 0 -0.463331 0 0 0 
9.24 -12.2617 151.974 160.01 -14.5694 145.889 10 160.01 -14.5694 -0.607577 -2.58374 158.15 0.999112 -164.236 0.100888 8.2623 -0.163489 0 0.836511 0 -2.02632 0 -1.02632 0 0 0 0.0811409 0 1.08114 0 145.889 62.6332 -12.2617 60.6333 62.6332 60.6333 0 0 -0.151038 0 0 0 
9.26 -12.453 150.285 160.201 -14.4183 145.889 10 160.201 -14.4183 -0.581468 -1.19178 158.342 0.999112 -162.738 0.100888 5.47648 -0.16604 0 0.83396 0 -2.0038 0 -1.0038 0 0 0 0.0586151 0 1.05862 0 145.889 9.55702 -12.453 7.55713 9.55702 7.55713 0 0 -0.00105335 0 0 0 
9.28 -13.6238 138.439 160.241 -14.4183 145.889 10 160.241 -14.4183 -0.413724 0.698913 159.512 0.992029 -152.062 0.107971 -0.999988 -0.181651 0 0.818349 0 -1.84585 0 -0.845847 0 0 0 -0.0993348 0 0.900665 0 145.889 1.99978 -13.6238 -3.34478e-005 1.99978 -3.34478e-005 0 0 1.81018e-005 0 0 0 
9.3 -15.957 118.592 160.281 -14.4183 145.889 10 160.281 -14.4183 -0.0610226 -0.932061 161.846 0.977975 -134.549 0.122025 0.993606 -0.21276 0 0.78724 0 -1.58123 0 -0.581227 0 0 0 -0.363955 0 0.636045 0 145.889 1.99993 -15.957 5.65069e-005 1.99993 5.65069e-005 0 0 5.7971e-005 0 0 0 
9.32 -19.5163 95.4352 160.321 -14.4183 145.889 10 160.321 -14.4183 0.438527 0.935573 165.405 0.957172 -114.952 0.142828 -0.722609 -0.260218 0 0.739782 0 -1.27247 0 -0.27247 0 0 0 -0.672712 0 0.327288 0 145.889 2.00008 -19.5163 0.000101267 2.00008 0.000101267 0 0 -9.97156e-005 0 0 0 
9.34 -24.4016 72.1467 160.361 -14.4183 145.889 10 160.361 -14.4183 0.891118 -0.263232 170.29 0.929948 -96.5484 0.170052 -0.117154 -0.325355 0 0.674645 0 -0.961956 0 0.0380439 0 0 0 -0.983226 0 0.016774 0 145.889 1.99987 -24.4016 4.17625e-005 1.99987 4.17625e-005 0 0 -2.6535e-005 0 0 0 
9.36 -30.7541 50.0171 160.401 -14.4183 145.889 10 160.401 -14.4183 0.95667 -0.692122 176.643 0.896731 -80.7712 0.203269 0.919779 -0.410055 0 0.589945 0 -0.666894 0 0.333106 0 0 0 -1.27829 0 -0.278288 0 145.889 1.9998 -30.7541 -0.000106021 1.9998 -0.000106021 0 0 5.35816e-005 0 0 0 
9.38 -38.7646 29.0925 160.441 -14.4183 145.889 10 160.441 -14.4183 0.37839 0.994864 184.653 0.858046 -67.8571 0.241954 -0.839397 -0.516862 0 0.483138 0 -0.3879 0 0.6121 0 0 0 -1.55728 0 -0.557282 0 145.889 2 -38.7646 8.99526e-006 2 8.99526e-006 0 0 -5.82891e-006 0 0 0 
9.4 -48.6852 8.82262 160.481 -14.4183 145.889 10 160.481 -14.4183 -0.590869 -0.958834 194.574 0.814503 -57.5078 0.285497 0.514038 -0.649136 0 0.350864 0 -0.117635 0 0.882365 0 0 0 -1.82755 0 -0.827547 0 145.889 1.99996 -48.6852 5.58677e-005 1.99996 5.58677e-005 0 0 -1.49868e-005 0 0 0 
9.42 -58.4156 -5.95759 159.46 -15.4796 146.934 10 159.46 -15.4796 -0.99995 8.02609 205.349 0.766789 -52.458 0.333211 -3.5429 -0.778875 0 0.221125 0 0.0794345 0 1.07943 0 0 0 -2.03855 0 -1.03855 0 146.934 -51.0653 -58.4156 -53.0651 -51.0653 -53.0651 0 0 52.2592 0 0 0 
9.44 -64.0985 -6.8161 154.963 -20.0161 149.64 10 154.963 -20.0161 -0.852679 9.69612 213.738 0.715656 -57.2824 0.384344 -8.97094 -0.854647 0 0.145353 0 0.0908813 0 1.09088 0 0 0 -2.08608 0 -1.08608 0 149.64 -224.828 -64.0985 -226.828 -224.828 -226.828 0 0 135.304 0 0 0 
9.46 -70.6763 -6.25219 148.796 -26.2235 151.1 10 148.796 -26.2235 -0.39289 8.57641 221.776 0.66191 -64.4241 0.43809 -10.8441 -0.942351 0 0.0576493 0 0.0833625 0 1.08336 0 0 0 -2.09802 0 -1.09802 0 151.1 -308.37 -70.6763 -310.37 -308.37 -310.37 0 0 72.9844 0 0 0 
9.48 -77.9748 -5.75228 141.41 -33.649 151.924 10 141.41 -33.649 0.274161 7.65613 229.898 0.6064 -72.2225 0.4936 -11.5801 -1.03966 0 -0.0396635 0 0.076697 0 1.0767 0 0 0 -2.10234 0 -1.10234 0 151.924 -369.275 -77.9748 -371.275 -369.275 -371.275 0 0 41.195 0 0 0 
9.5 -85.648 -5.39752 132.962 -42.1378 152.464 10 132.962 -42.1378 0.839944 7.04249 238.112 0.55 -80.2505 0.55 -12.0165 -1.14197 0 -0.141973 0 0.071967 0 1.07197 0 0 0 -2.10482 0 -1.10482 0 152.464 -422.437 -85.648 -424.437 -422.437 -424.437 0 0 27.0223 0 0 0 
9.52 -93.4576 -5.13469 123.58 -51.559 152.856 10 123.58 -51.559 0.985619 6.60819 246.313 0.4936 -88.323 0.6064 -12.3259 -1.2461 0 -0.246102 0 0.0684625 0 1.06846 0 0 0 -2.10654 0 -1.10654 0 152.856 -469.064 -93.4576 -471.064 -469.064 -471.064 0 0 19.588 0 0 0 
9.54 -101.221 -4.92501 113.44 -61.7391 153.157 10 113.44 -61.7391 0.598408 6.2738 254.378 0.43809 -96.2957 0.66191 -12.5488 -1.34961 0 -0.349609 0 0.0656668 0 1.06567 0 0 0 -2.10776 0 -1.10776 0 153.157 -507.005 -101.221 -509.005 -507.005 -509.005 0 0 15.0608 0 0 0 
9.56 -108.78 -4.74551 102.766 -72.4532 153.396 10 102.766 -72.4532 -0.128592 5.99589 262.177 0.384344 -104.035 0.715656 -12.6962 -1.45041 0 -0.450406 0 0.0632735 0 1.06327 0 0 0 -2.10856 0 -1.10856 0 153.396 -533.706 -108.78 -535.706 -533.706 -535.706 0 0 11.971 0 0 0 
9.58 -115.995 -4.58192 91.8287 -83.4306 153.59 10 91.8287 -83.4306 -0.787375 5.74919 269.585 0.333211 -111.413 0.766789 -12.7701 -1.5466 0 -0.546605 0 0.0610923 0 1.06109 0 0 0 -2.10896 0 -1.10896 0 153.59 -546.869 -115.995 -548.869 -546.869 -548.869 0 0 9.67238 0 0 0 
9.6 -122.735 -4.42432 80.9347 -94.3646 153.747 10 80.9347 -94.3646 -0.993164 5.51735 276.482 0.285497 -118.311 0.814503 -12.7684 -1.63647 0 -0.63647 0 0.058991 0 1.05899 0 0 0 -2.10895 0 -1.10895 0 153.747 -544.701 -122.735 -546.701 -544.701 -546.701 0 0 7.84729 0 0 0 
9.62 -128.88 -4.26472 70.4133 -104.926 153.873 10 70.4133 -104.926 -0.623051 5.28831 282.754 0.241954 -124.616 0.858046 -12.6866 -1.71841 0 -0.718405 0 0.056863 0 1.05686 0 0 0 -2.10851 0 -1.10851 0 153.873 -526.068 -128.88 -528.068 -526.068 -528.068 0 0 6.32449 0 0 0 
9.64 -134.322 -4.09534 60.6014 -114.778 153.973 10 60.6014 -114.778 0.103196 5.05144 288.295 0.203269 -130.226 0.896731 -12.5164 -1.79095 0 -0.790954 0 0.0546045 0 1.0546 0 0 0 -2.10758 0 -1.10758 0 153.973 -490.594 -134.322 -492.594 -490.594 -492.594 0 0 5.00722 0 0 0 
9.66 -138.96 -3.90691 51.8271 -123.592 154.05 10 51.8271 -123.592 0.761787 4.79534 293.01 0.170052 -135.053 0.929948 -12.2454 -1.8528 0 -0.852799 0 0.0520922 0 1.05209 0 0 0 -2.10609 0 -1.10609 0 154.05 -438.718 -138.96 -440.718 -438.718 -440.718 0 0 3.83904 0 0 0 
9.68 -142.706 -3.68625 44.3931 -131.066 154.106 10 44.3931 -131.066 0.999583 4.5051 296.812 0.142828 -139.02 0.957172 -11.8524 -1.90275 0 -0.902752 0 0.0491499 0 1.04915 0 0 0 -2.1039 0 -1.1039 0 154.106 -371.701 -142.706 -373.701 -371.701 -373.701 0 0 2.7885 0 0 0 
9.7 -145.478 -3.41079 38.5611 -136.938 154.143 10 38.5611 -136.938 0.765869 4.15714 299.621 0.122025 -142.067 0.977975 -11.2988 -1.93971 0 -0.939706 0 0.0454772 0 1.04548 0 0 0 -2.10072 0 -1.10072 0 154.143 -291.598 -145.478 -293.598 -291.598 -293.598 0 0 1.84502 0 0 0 
9.72 -147.185 -3.03355 34.5368 -141.003 154.163 10 34.5368 -141.003 0.345825 3.70567 301.348 0.107971 -144.152 0.992029 -10.5031 -1.96247 0 -0.962467 0 0.0404473 0 1.04045 0 0 0 -2.09596 0 -1.09596 0 154.163 -201.215 -147.185 -203.215 -201.215 -203.215 0 0 1.01802 0 0 0 
9.74 -147.674 -2.41861 32.4525 -143.127 154.17 10 32.4525 -143.127 0.176031 3.02911 301.845 0.100888 -145.256 0.999112 -9.23426 -1.96899 0 -0.968992 0 0.0322481 0 1.03225 0 0 0 -2.08785 0 -1.08785 0 154.17 -104.215 -147.674 -106.215 -104.215 -106.215 0 0 0.353883 0 0 0 
9.76 -145.956 -0.486306 32.2791 -143.34 154.17 10 32.2791 -143.34 0.673168 1.33452 300.126 0.100888 -145.469 0.999112 -5.86109 -1.94608 0 -0.946076 0 0.00648409 0 1.00648 0 0 0 -2.06209 0 -1.06209 0 154.17 -8.66963 -145.956 -10.6695 -8.66963 -10.6695 0 0 0.00273871 0 0 0 
9.78 -126.638 19.8698 32.3191 -143.34 154.17 10 32.3191 -143.34 -0.823279 0.48188 280.809 0.107971 -146.508 0.992029 0.100012 -1.68851 0 -0.688509 0 -0.26493 0 0.73507 0 0 0 -1.79067 0 -0.790674 0 154.17 1.99999 -126.638 -1.06991e-005 1.99999 -1.06991e-005 0 0 -4.05189e-005 0 0 0 
9.8 -94.6247 53.9887 32.3591 -143.34 154.17 10 32.3591 -143.34 0.960387 -0.914364 248.795 0.122025 -148.613 0.977975 0.677784 -1.26166 0 -0.261662 0 -0.719849 0 0.280151 0 0 0 -1.33576 0 -0.335755 0 154.17 1.99981 -94.6247 -0.000104105 1.99981 -0.000104105 0 0 3.33162e-005 0 0 0 
9.82 -58.667 93.1763 32.3991 -143.34 154.17 10 32.3991 -143.34 -0.99942 0.989833 212.837 0.142828 -151.843 0.957172 -0.967448 -0.782227 0 0.217773 0 -1.24235 0 -0.242351 0 0 0 -0.813254 0 0.186746 0 154.17 1.9997 -58.667 -0.000104343 1.9997 -0.000104343 0 0 0.000174153 0 0 0 
9.84 -24.8279 131.461 32.4391 -143.34 154.17 10 32.4391 -143.34 0.914195 -0.311673 178.998 0.170052 -156.289 0.929948 0.77249 -0.331039 0 0.668961 0 -1.75281 0 -0.752809 0 0 0 -0.302796 0 0.697204 0 154.17 1.99986 -24.8279 4.41226e-006 1.99986 4.41226e-006 0 0 -5.06804e-005 0 0 0 
9.86 -4.25706 156.215 33.9187 -141.901 152.77 10 33.9187 -141.901 -0.716668 -8.50639 157.027 0.203269 -160.472 0.896731 4.20041 -0.0567608 0 0.943239 0 -2.08287 0 -1.08287 0 0 0 0.045943 0 1.04594 0 152.77 73.9791 -4.25706 71.9791 73.9791 71.9791 0 0 -70.0332 0 0 0 
9.88 -4.53922 156.831 39.3964 -136.463 150.021 10 39.3964 -136.463 -0.76887 -9.72649 154.56 0.241954 -161.37 0.858046 9.68371 -0.0605229 0 0.939477 0 -2.09108 0 -1.09108 0 0 0 0.0908012 0 1.0908 0 150.021 273.884 -4.53922 271.884 273.884 271.884 0 0 -137.448 0 0 0 
9.9 -5.68235 156.163 46.0757 -129.824 148.7 10 46.0757 -129.824 -0.921367 -8.40725 154.383 0.285497 -161.845 0.814503 11.0923 -0.0757647 0 0.924235 0 -2.08217 0 -1.08217 0 0 0 0.0995019 0 1.0995 0 148.7 333.969 -5.68235 331.969 333.969 331.969 0 0 -66.0191 0 0 0 
9.92 -6.62025 155.652 53.5103 -122.429 147.968 10 53.5103 -122.429 -0.984138 -7.48018 154.588 0.333211 -162.273 0.766789 11.6011 -0.08827 0 0.91173 0 -2.07537 0 -1.07537 0 0 0 0.102464 0 1.10246 0 147.968 371.731 -6.62025 369.731 371.731 369.731 0 0 -36.6362 0 0 0 
9.94 -7.41317 155.295 61.5363 -114.443 147.491 10 61.5363 -114.443 -0.999995 -6.87082 154.904 0.384344 -162.708 0.715656 11.8811 -0.0988423 0 0.901158 0 -2.0706 0 -1.0706 0 0 0 0.104058 0 1.10406 0 147.491 401.297 -7.41317 399.297 401.297 399.297 0 0 -23.8544 0 0 0 
9.96 -8.12781 155.028 70.0244 -105.995 147.147 10 70.0244 -105.995 -0.989147 -6.43749 155.275 0.43809 -163.156 0.66191 12.0634 -0.108371 0 0.891629 0 -2.06705 0 -1.06705 0 0 0 0.105082 0 1.10508 0 147.147 424.406 -8.12781 422.407 424.406 422.407 0 0 -17.1585 0 0 0 
9.98 -8.79651 154.816 78.8444 -97.2148 146.885 10 78.8444 -97.2148 -0.960293 -6.10468 155.682 0.4936 -163.613 0.6064 12.1834 -0.117287 0 0.882713 0 -2.06422 0 -1.06422 0 0 0 0.105751 0 1.10575 0 146.885 441.001 -8.79651 439.001 441.001 439.001 0 0 -13.1135 0 0 0 
10 -9.43297 154.638 87.8605 -88.2388 146.677 10 87.8605 -88.2388 -0.918276 -5.83242 156.11 0.55 -164.071 0.55 12.2539 -0.125773 0 0.874227 0 -2.06183 0 -1.06183 0 0 0 0.106141 0 1.10614 0 146.677 450.802 -9.43297 448.802 450.802 448.802 0 0 -10.4046 0 0 0 
10.02 -10.0416 154.479 96.9317 -79.2076 146.508 10 96.9317 -79.2076 -0.866634 -5.59785 156.55 0.6064 -164.521 0.4936 12.2801 -0.133888 0 0.866112 0 -2.05973 0 -1.05973 0 0 0 0.106286 0 1.10629 0 146.508 453.56 -10.0416 451.56 453.56 451.56 0 0 -8.44683 0 0 0 
10.04 -10.6218 154.334 105.914 -70.2653 146.369 10 105.914 -70.2653 -0.808429 -5.38671 156.991 0.66191 -164.956 0.43809 12.2637 -0.141624 0 0.858376 0 -2.05778 0 -1.05778 0 0 0 0.106196 0 1.1062 0 146.369 449.113 -10.6218 447.113 449.113 447.113 0 0 -6.94687 0 0 0 
