t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 jL0102 jE1000 jE1100 jE1200 jxH1300 jyH1300 jxH1400 jyH1400 jV0300 jV0800 jV0510 jV0711 jV0912 
1.4332 -0.0143513 -0.0183627 -1.336 0 0.8664 0 0.8664 4.31962 1.4338 -0.1336 -0.1336 0.433798 -8.664e-05 -8.664e-05 0.000143513 0 0 0 0 -8.664e-05 0 -8.664e-05 0.00017328 0.00014338 0 0 0
1.4334 -0.0143672 -0.0183358 -1.332 0 0.8668 0 0.8668 4.33535 1.43537 -0.1332 -0.1332 0.435369 -8.668e-05 -8.668e-05 0.000143672 0 0 0 0 -8.668e-05 0 -8.668e-05 0.00017336 0.000143537 0 0 0
1.4336 -0.0143829 -0.0183085 -1.328 0 0.8672 0 0.8672 4.35092 1.43692 -0.1328 -0.1328 0.436923 -8.672e-05 -8.672e-05 0.000143829 0 0 0 0 -8.672e-05 0 -8.672e-05 0.00017344 0.000143692 0 0 0
1.4338 -0.0143984 -0.0182808 -1.324 0 0.8676 0 0.8676 4.36631 1.43846 -0.1324 -0.1324 0.438459 -8.676e-05 -8.676e-05 0.000143984 0 0 0 0 -8.676e-05 0 -8.676e-05 0.00017352 0.000143846 0 0 0
1.434 -0.0144138 -0.0182529 -1.32 0 0.868 0 0.868 4.38153 1.43998 -0.132 -0.132 0.439979 -8.68e-05 -8.68e-05 0.000144138 0 0 0 0 -8.68e-05 0 -8.68e-05 0.0001736 0.000143998 0 0 0
1.4342 -0.0144289 -0.0182246 -1.316 0 0.8684 0 0.8684 4.39658 1.44148 -0.1316 -0.1316 0.441481 -8.684e-05 -8.684e-05 0.000144289 0 0 0 0 -8.684e-05 0 -8.684e-05 0.00017368 0.000144148 0 0 0
1.4344 -0.014444 -0.018196 -1.312 0 0.8688 0 0.8688 4.41146 1.44297 -0.1312 -0.1312 0.442965 -8.688e-05 -8.688e-05 0.00014444 0 0 0 0 -8.688e-05 0 -8.688e-05 0.00017376 0.000144297 0 0 0
1.4346 -0.0144588 -0.0181671 -1.308 0 0.8692 0 0.8692 4.42616 1.44443 -0.1308 -0.1308 0.444432 -8.692e-05 -8.692e-05 0.000144588 0 0 0 0 -8.692e-05 0 -8.692e-05 0.00017384 0.000144443 0 0 0
1.4348 -0.0144734 -0.0181378 -1.304 0 0.8696 0 0.8696 4.44068 1.44588 -0.1304 -0.1304 0.445882 -8.696e-05 -8.696e-05 0.000144734 0 0 0 0 -8.696e-05 0 -8.696e-05 0.00017392 0.000144588 0 0 0
1.435 -0.0144879 -0.0181082 -1.3 0 0.87 0 0.87 4.45503 1.44731 -0.13 -0.13 0.447314 -8.7e-05 -8.7e-05 0.000144879 0 0 0 0 -8.7e-05 0 -8.7e-05 0.000174 0.000144731 0 0 0
1.4352 -0.0145022 -0.0180783 -1.296 0 0.8704 0 0.8704 4.46921 1.44873 -0.1296 -0.1296 0.448729 -8.704e-05 -8.704e-05 0.000145022 0 0 0 0 -8.704e-05 0 -8.704e-05 0.00017408 0.000144873 0 0 0
1.4354 -0.0145164 -0.0180481 -1.292 0 0.8708 0 0.8708 4.48321 1.45013 -0.1292 -0.1292 0.450125 -8.708e-05 -8.708e-05 0.000145164 0 0 0 0 -8.708e-05 0 -8.708e-05 0.00017416 0.000145013 0 0 0
1.4356 -0.0145303 -0.0180176 -1.288 0 0.8712 0 0.8712 4.49703 1.4515 -0.1288 -0.1288 0.451504 -8.712e-05 -8.712e-05 0.000145303 0 0 0 0 -8.712e-05 0 -8.712e-05 0.00017424 0.00014515 0 0 0
1.4358 -0.0145441 -0.0179868 -1.284 0 0.8716 0 0.8716 4.51067 1.45287 -0.1284 -0.1284 0.452866 -8.716e-05 -8.716e-05 0.000145441 0 0 0 0 -8.716e-05 0 -8.716e-05 0.00017432 0.000145287 0 0 0
1.436 -0.0145577 -0.0179556 -1.28 0 0.872 0 0.872 4.52414 1.45421 -0.128 -0.128 0.454209 -8.72e-05 -8.72e-05 0.000145577 0 0 0 0 -8.72e-05 0 -8.72e-05 0.0001744 0.000145421 0 0 0
1.4362 -0.0145711 -0.0179241 -1.276 0 0.8724 0 0.8724 4.53742 1.45553 -0.1276 -0.1276 0.455535 -8.724e-05 -8.724e-05 0.000145711 0 0 0 0 -8.724e-05 0 -8.724e-05 0.00017448 0.000145553 0 0 0
1.4364 -0.0145843 -0.0178924 -1.272 0 0.8728 0 0.8728 4.55053 1.45684 -0.1272 -0.1272 0.456842 -8.728e-05 -8.728e-05 0.000145843 0 0 0 0 -8.728e-05 0 -8.728e-05 0.00017456 0.000145684 0 0 0
1.4366 -0.0145974 -0.0178603 -1.268 0 0.8732 0 0.8732 4.56346 1.45813 -0.1268 -0.1268 0.458132 -8.732e-05 -8.732e-05 0.000145974 0 0 0 0 -8.732e-05 0 -8.732e-05 0.00017464 0.000145813 0 0 0
1.4368 -0.0146102 -0.0178279 -1.264 0 0.8736 0 0.8736 4.57621 1.4594 -0.1264 -0.1264 0.459403 -8.736e-05 -8.736e-05 0.000146102 0 0 0 0 -8.736e-05 0 -8.736e-05 0.00017472 0.00014594 0 0 0
1.437 -0.0146229 -0.0177951 -1.26 0 0.874 0 0.874 4.58877 1.46066 -0.126 -0.126 0.460657 -8.74e-05 -8.74e-05 0.000146229 0 0 0 0 -8.74e-05 0 -8.74e-05 0.0001748 0.000146066 0 0 0
1.4372 -0.0146354 -0.0177621 -1.256 0 0.8744 0 0.8744 4.60116 1.46189 -0.1256 -0.1256 0.461892 -8.744e-05 -8.744e-05 0.000146354 0 0 0 0 -8.744e-05 0 -8.744e-05 0.00017488 0.000146189 0 0 0
1.4374 -0.0146478 -0.0177288 -1.252 0 0.8748 0 0.8748 4.61336 1.46311 -0.1252 -0.1252 0.463109 -8.748e-05 -8.748e-05 0.000146478 0 0 0 0 -8.748e-05 0 -8.748e-05 0.00017496 0.000146311 0 0 0
1.4376 -0.0146599 -0.0176952 -1.248 0 0.8752 0 0.8752 4.62539 1.46431 -0.1248 -0.1248 0.464308 -8.752e-05 -8.752e-05 0.000146599 0 0 0 0 -8.752e-05 0 -8.752e-05 0.00017504 0.000146431 0 0 0
1.4378 -0.0146719 -0.0176612 -1.244 0 0.8756 0 0.8756 4.63723 1.46549 -0.1244 -0.1244 0.465489 -8.756e-05 -8.756e-05 0.000146719 0 0 0 0 -8.756e-05 0 -8.756e-05 0.00017512 0.000146549 0 0 0
1.438 -0.0146836 -0.017627 -1.24 0 0.876 0 0.876 4.64888 1.46665 -0.124 -0.124 0.466651 -8.76e-05 -8.76e-05 0.000146836 0 0 0 0 -8.76e-05 0 -8.76e-05 0.0001752 0.000146665 0 0 0
1.4382 -0.0146952 -0.0175925 -1.236 0 0.8764 0 0.8764 4.66036 1.46779 -0.1236 -0.1236 0.467795 -8.764e-05 -8.764e-05 0.000146952 0 0 0 0 -8.764e-05 0 -8.764e-05 0.00017528 0.000146779 0 0 0
1.4384 -0.0147066 -0.0175576 -1.232 0 0.8768 0 0.8768 4.67164 1.46892 -0.1232 -0.1232 0.46892 -8.768e-05 -8.768e-05 0.000147066 0 0 0 0 -8.768e-05 0 -8.768e-05 0.00017536 0.000146892 0 0 0
1.4386 -0.0147178 -0.0175225 -1.228 0 0.8772 0 0.8772 4.68275 1.47003 -0.1228 -0.1228 0.470027 -8.772e-05 -8.772e-05 0.000147178 0 0 0 0 -8.772e-05 0 -8.772e-05 0.00017544 0.000147003 0 0 0
1.4388 -0.0147289 -0.0174871 -1.224 0 0.8776 0 0.8776 4.69367 1.47112 -0.1224 -0.1224 0.471116 -8.776e-05 -8.776e-05 0.000147289 0 0 0 0 -8.776e-05 0 -8.776e-05 0.00017552 0.000147112 0 0 0
1.439 -0.0147397 -0.0174513 -1.22 0 0.878 0 0.878 4.7044 1.47219 -0.122 -0.122 0.472186 -8.78e-05 -8.78e-05 0.000147397 0 0 0 0 -8.78e-05 0 -8.78e-05 0.0001756 0.000147219 0 0 0
1.4392 -0.0147504 -0.0174153 -1.216 0 0.8784 0 0.8784 4.71495 1.47324 -0.1216 -0.1216 0.473237 -8.784e-05 -8.784e-05 0.000147504 0 0 0 0 -8.784e-05 0 -8.784e-05 0.00017568 0.000147324 0 0 0
1.4394 -0.0147609 -0.017379 -1.212 0 0.8788 0 0.8788 4.72532 1.47427 -0.1212 -0.1212 0.474269 -8.788e-05 -8.788e-05 0.000147609 0 0 0 0 -8.788e-05 0 -8.788e-05 0.00017576 0.000147427 0 0 0
1.4396 -0.0147711 -0.0173424 -1.208 0 0.8792 0 0.8792 4.73549 1.47528 -0.1208 -0.1208 0.475283 -8.792e-05 -8.792e-05 0.000147711 0 0 0 0 -8.792e-05 0 -8.792e-05 0.00017584 0.000147528 0 0 0
1.4398 -0.0147812 -0.0173055 -1.204 0 0.8796 0 0.8796 4.74548 1.47628 -0.1204 -0.1204 0.476279 -8.796e-05 -8.796e-05 0.000147812 0 0 0 0 -8.796e-05 0 -8.796e-05 0.00017592 0.000147628 0 0 0
1.44 -0.0147911 -0.0172683 -1.2 0 0.88 0 0.88 4.75528 1.47726 -0.12 -0.12 0.477255 -8.8e-05 -8.8e-05 0.000147911 0 0 0 0 -8.8e-05 0 -8.8e-05 0.000176 0.000147726 0 0 0
1.4402 -0.0148009 -0.0172308 -1.196 0 0.8804 0 0.8804 4.7649 1.47821 -0.1196 -0.1196 0.478213 -8.804e-05 -8.804e-05 0.000148009 0 0 0 0 -8.804e-05 0 -8.804e-05 0.00017608 0.000147821 0 0 0
1.4404 -0.0148104 -0.0171931 -1.192 0 0.8808 0 0.8808 4.77432 1.47915 -0.1192 -0.1192 0.479152 -8.808e-05 -8.808e-05 0.000148104 0 0 0 0 -8.808e-05 0 -8.808e-05 0.00017616 0.000147915 0 0 0
1.4406 -0.0148197 -0.0171551 -1.188 0 0.8812 0 0.8812 4.78356 1.48007 -0.1188 -0.1188 0.480072 -8.812e-05 -8.812e-05 0.000148197 0 0 0 0 -8.812e-05 0 -8.812e-05 0.00017624 0.000148007 0 0 0
1.4408 -0.0148289 -0.0171167 -1.184 0 0.8816 0 0.8816 4.79261 1.48097 -0.1184 -0.1184 0.480973 -8.816e-05 -8.816e-05 0.000148289 0 0 0 0 -8.816e-05 0 -8.816e-05 0.00017632 0.000148097 0 0 0
1.441 -0.0148378 -0.0170781 -1.18 0 0.882 0 0.882 4.80147 1.48185 -0.118 -0.118 0.481855 -8.82e-05 -8.82e-05 0.000148378 0 0 0 0 -8.82e-05 0 -8.82e-05 0.0001764 0.000148185 0 0 0
1.4412 -0.0148466 -0.0170393 -1.176 0 0.8824 0 0.8824 4.81014 1.48272 -0.1176 -0.1176 0.482718 -8.824e-05 -8.824e-05 0.000148466 0 0 0 0 -8.824e-05 0 -8.824e-05 0.00017648 0.000148272 0 0 0
1.4414 -0.0148552 -0.0170001 -1.172 0 0.8828 0 0.8828 4.81862 1.48356 -0.1172 -0.1172 0.483562 -8.828e-05 -8.828e-05 0.000148552 0 0 0 0 -8.828e-05 0 -8.828e-05 0.00017656 0.000148356 0 0 0
1.4416 -0.0148636 -0.0169607 -1.168 0 0.8832 0 0.8832 4.82691 1.48439 -0.1168 -0.1168 0.484387 -8.832e-05 -8.832e-05 0.000148636 0 0 0 0 -8.832e-05 0 -8.832e-05 0.00017664 0.000148439 0 0 0
1.4418 -0.0148718 -0.016921 -1.164 0 0.8836 0 0.8836 4.83501 1.48519 -0.1164 -0.1164 0.485193 -8.836e-05 -8.836e-05 0.000148718 0 0 0 0 -8.836e-05 0 -8.836e-05 0.00017672 0.000148519 0 0 0
1.442 -0.0148798 -0.016881 -1.16 0 0.884 0 0.884 4.84292 1.48598 -0.116 -0.116 0.48598 -8.84e-05 -8.84e-05 0.000148798 0 0 0 0 -8.84e-05 0 -8.84e-05 0.0001768 0.000148598 0 0 0
1.4422 -0.0148876 -0.0168407 -1.156 0 0.8844 0 0.8844 4.85063 1.48675 -0.1156 -0.1156 0.486747 -8.844e-05 -8.844e-05 0.000148876 0 0 0 0 -8.844e-05 0 -8.844e-05 0.00017688 0.000148675 0 0 0
1.4424 -0.0148952 -0.0168002 -1.152 0 0.8848 0 0.8848 4.85816 1.4875 -0.1152 -0.1152 0.487496 -8.848e-05 -8.848e-05 0.000148952 0 0 0 0 -8.848e-05 0 -8.848e-05 0.00017696 0.00014875 0 0 0
1.4426 -0.0149026 -0.0167594 -1.148 0 0.8852 0 0.8852 4.86549 1.48823 -0.1148 -0.1148 0.488225 -8.852e-05 -8.852e-05 0.000149026 0 0 0 0 -8.852e-05 0 -8.852e-05 0.00017704 0.000148823 0 0 0
1.4428 -0.0149099 -0.0167184 -1.144 0 0.8856 0 0.8856 4.87263 1.48894 -0.1144 -0.1144 0.488935 -8.856e-05 -8.856e-05 0.000149099 0 0 0 0 -8.856e-05 0 -8.856e-05 0.00017712 0.000148894 0 0 0
1.443 -0.0149169 -0.0166771 -1.14 0 0.886 0 0.886 4.87958 1.48963 -0.114 -0.114 0.489626 -8.86e-05 -8.86e-05 0.000149169 0 0 0 0 -8.86e-05 0 -8.86e-05 0.0001772 0.000148963 0 0 0
1.4432 -0.0149238 -0.0166355 -1.136 0 0.8864 0 0.8864 4.88634 1.4903 -0.1136 -0.1136 0.490298 -8.864e-05 -8.864e-05 0.000149238 0 0 0 0 -8.864e-05 0 -8.864e-05 0.00017728 0.00014903 0 0 0
1.4434 -0.0149304 -0.0165936 -1.132 0 0.8868 0 0.8868 4.8929 1.49095 -0.1132 -0.1132 0.49095 -8.868e-05 -8.868e-05 0.000149304 0 0 0 0 -8.868e-05 0 -8.868e-05 0.00017736 0.000149095 0 0 0
1.4436 -0.0149369 -0.0165515 -1.128 0 0.8872 0 0.8872 4.89928 1.49158 -0.1128 -0.1128 0.491583 -8.872e-05 -8.872e-05 0.000149369 0 0 0 0 -8.872e-05 0 -8.872e-05 0.00017744 0.000149158 0 0 0
1.4438 -0.0149431 -0.0165092 -1.124 0 0.8876 0 0.8876 4.90545 1.4922 -0.1124 -0.1124 0.492196 -8.876e-05 -8.876e-05 0.000149431 0 0 0 0 -8.876e-05 0 -8.876e-05 0.00017752 0.00014922 0 0 0
1.444 -0.0149492 -0.0164665 -1.12 0 0.888 0 0.888 4.91144 1.49279 -0.112 -0.112 0.49279 -8.88e-05 -8.88e-05 0.000149492 0 0 0 0 -8.88e-05 0 -8.88e-05 0.0001776 0.000149279 0 0 0
1.4442 -0.0149551 -0.0164237 -1.116 0 0.8884 0 0.8884 4.91723 1.49336 -0.1116 -0.1116 0.493365 -8.884e-05 -8.884e-05 0.000149551 0 0 0 0 -8.884e-05 0 -8.884e-05 0.00017768 0.000149336 0 0 0
1.4444 -0.0149608 -0.0163805 -1.112 0 0.8888 0 0.8888 4.92282 1.49392 -0.1112 -0.1112 0.49392 -8.888e-05 -8.888e-05 0.000149608 0 0 0 0 -8.888e-05 0 -8.888e-05 0.00017776 0.000149392 0 0 0
1.4446 -0.0149662 -0.0163372 -1.108 0 0.8892 0 0.8892 4.92822 1.49446 -0.1108 -0.1108 0.494456 -8.892e-05 -8.892e-05 0.000149662 0 0 0 0 -8.892e-05 0 -8.892e-05 0.00017784 0.000149446 0 0 0
1.4448 -0.0149715 -0.0162935 -1.104 0 0.8896 0 0.8896 4.93343 1.49497 -0.1104 -0.1104 0.494972 -8.896e-05 -8.896e-05 0.000149715 0 0 0 0 -8.896e-05 0 -8.896e-05 0.00017792 0.000149497 0 0 0
1.445 -0.0149766 -0.0162497 -1.1 0 0.89 0 0.89 4.93844 1.49547 -0.11 -0.11 0.495469 -8.9e-05 -8.9e-05 0.000149766 0 0 0 0 -8.9e-05 0 -8.9e-05 0.000178 0.000149547 0 0 0
1.4452 -0.0149815 -0.0162055 -1.096 0 0.8904 0 0.8904 4.94326 1.49595 -0.1096 -0.1096 0.495946 -8.904e-05 -8.904e-05 0.000149815 0 0 0 0 -8.904e-05 0 -8.904e-05 0.00017808 0.000149595 0 0 0
1.4454 -0.0149862 -0.0161612 -1.092 0 0.8908 0 0.8908 4.94788 1.4964 -0.1092 -0.1092 0.496404 -8.908e-05 -8.908e-05 0.000149862 0 0 0 0 -8.908e-05 0 -8.908e-05 0.00017816 0.00014964 0 0 0
1.4456 -0.0149907 -0.0161166 -1.088 0 0.8912 0 0.8912 4.95231 1.49684 -0.1088 -0.1088 0.496842 -8.912e-05 -8.912e-05 0.000149907 0 0 0 0 -8.912e-05 0 -8.912e-05 0.00017824 0.000149684 0 0 0
1.4458 -0.014995 -0.0160717 -1.084 0 0.8916 0 0.8916 4.95654 1.49726 -0.1084 -0.1084 0.497261 -8.916e-05 -8.916e-05 0.00014995 0 0 0 0 -8.916e-05 0 -8.916e-05 0.00017832 0.000149726 0 0 0
1.446 -0.0149991 -0.0160266 -1.08 0 0.892 0 0.892 4.96057 1.49766 -0.108 -0.108 0.49766 -8.92e-05 -8.92e-05 0.000149991 0 0 0 0 -8.92e-05 0 -8.92e-05 0.0001784 0.000149766 0 0 0
1.4462 -0.0150031 -0.0159813 -1.076 0 0.8924 0 0.8924 4.96441 1.49804 -0.1076 -0.1076 0.498039 -8.924e-05 -8.924e-05 0.000150031 0 0 0 0 -8.924e-05 0 -8.924e-05 0.00017848 0.000149804 0 0 0
1.4464 -0.0150068 -0.0159357 -1.072 0 0.8928 0 0.8928 4.96806 1.4984 -0.1072 -0.1072 0.498399 -8.928e-05 -8.928e-05 0.000150068 0 0 0 0 -8.928e-05 0 -8.928e-05 0.00017856 0.00014984 0 0 0
1.4466 -0.0150103 -0.0158899 -1.068 0 0.8932 0 0.8932 4.9715 1.49874 -0.1068 -0.1068 0.498739 -8.932e-05 -8.932e-05 0.000150103 0 0 0 0 -8.932e-05 0 -8.932e-05 0.00017864 0.000149874 0 0 0
1.4468 -0.0150136 -0.0158439 -1.064 0 0.8936 0 0.8936 4.97476 1.49906 -0.1064 -0.1064 0.49906 -8.936e-05 -8.936e-05 0.000150136 0 0 0 0 -8.936e-05 0 -8.936e-05 0.00017872 0.000149906 0 0 0
1.447 -0.0150167 -0.0157976 -1.06 0 0.894 0 0.894 4.97781 1.49936 -0.106 -0.106 0.499361 -8.94e-05 -8.94e-05 0.000150167 0 0 0 0 -8.94e-05 0 -8.94e-05 0.0001788 0.000149936 0 0 0
1.4472 -0.0150197 -0.0157512 -1.056 0 0.8944 0 0.8944 4.98067 1.49964 -0.1056 -0.1056 0.499642 -8.944e-05 -8.944e-05 0.000150197 0 0 0 0 -8.944e-05 0 -8.944e-05 0.00017888 0.000149964 0 0 0
1.4474 -0.0150224 -0.0157044 -1.052 0 0.8948 0 0.8948 4.98333 1.4999 -0.1052 -0.1052 0.499903 -8.948e-05 -8.948e-05 0.000150224 0 0 0 0 -8.948e-05 0 -8.948e-05 0.00017896 0.00014999 0 0 0
1.4476 -0.0150249 -0.0156575 -1.048 0 0.8952 0 0.8952 4.98579 1.50015 -0.1048 -0.1048 0.500145 -8.952e-05 -8.952e-05 0.000150249 0 0 0 0 -8.952e-05 0 -8.952e-05 0.00017904 0.000150015 0 0 0
1.4478 -0.0150273 -0.0156103 -1.044 0 0.8956 0 0.8956 4.98806 1.50037 -0.1044 -0.1044 0.500367 -8.956e-05 -8.956e-05 0.000150273 0 0 0 0 -8.956e-05 0 -8.956e-05 0.00017912 0.000150037 0 0 0
1.448 -0.0150294 -0.015563 -1.04 0 0.896 0 0.896 4.99013 1.50057 -0.104 -0.104 0.50057 -8.96e-05 -8.96e-05 0.000150294 0 0 0 0 -8.96e-05 0 -8.96e-05 0.0001792 0.000150057 0 0 0
1.4482 -0.0150313 -0.0155154 -1.036 0 0.8964 0 0.8964 4.99201 1.50075 -0.1036 -0.1036 0.500752 -8.964e-05 -8.964e-05 0.000150313 0 0 0 0 -8.964e-05 0 -8.964e-05 0.00017928 0.000150075 0 0 0
1.4484 -0.0150331 -0.0154675 -1.032 0 0.8968 0 0.8968 4.99368 1.50092 -0.1032 -0.1032 0.500915 -8.968e-05 -8.968e-05 0.000150331 0 0 0 0 -8.968e-05 0 -8.968e-05 0.00017936 0.000150092 0 0 0
1.4486 -0.0150346 -0.0154195 -1.028 0 0.8972 0 0.8972 4.99516 1.50106 -0.1028 -0.1028 0.501058 -8.972e-05 -8.972e-05 0.000150346 0 0 0 0 -8.972e-05 0 -8.972e-05 0.00017944 0.000150106 0 0 0
1.4488 -0.0150359 -0.0153712 -1.024 0 0.8976 0 0.8976 4.99645 1.50118 -0.1024 -0.1024 0.501182 -8.976e-05 -8.976e-05 0.000150359 0 0 0 0 -8.976e-05 0 -8.976e-05 0.00017952 0.000150118 0 0 0
1.449 -0.0150371 -0.0153228 -1.02 0 0.898 0 0.898 4.99753 1.50129 -0.102 -0.102 0.501286 -8.98e-05 -8.98e-05 0.000150371 0 0 0 0 -8.98e-05 0 -8.98e-05 0.0001796 0.000150129 0 0 0
1.4492 -0.015038 -0.0152741 -1.016 0 0.8984 0 0.8984 4.99842 1.50137 -0.1016 -0.1016 0.50137 -8.984e-05 -8.984e-05 0.00015038 0 0 0 0 -8.984e-05 0 -8.984e-05 0.00017968 0.000150137 0 0 0
1.4494 -0.0150388 -0.0152252 -1.012 0 0.8988 0 0.8988 4.99911 1.50143 -0.1012 -0.1012 0.501434 -8.988e-05 -8.988e-05 0.000150388 0 0 0 0 -8.988e-05 0 -8.988e-05 0.00017976 0.000150143 0 0 0
1.4496 -0.0150393 -0.0151762 -1.008 0 0.8992 0 0.8992 4.99961 1.50148 -0.1008 -0.1008 0.501478 -8.992e-05 -8.992e-05 0.000150393 0 0 0 0 -8.992e-05 0 -8.992e-05 0.00017984 0.000150148 0 0 0
1.4498 -0.0150397 -0.0151269 -1.004 0 0.8996 0 0.8996 4.9999 1.5015 -0.1004 -0.1004 0.501503 -8.996e-05 -8.996e-05 0.000150397 0 0 0 0 -8.996e-05 0 -8.996e-05 0.00017992 0.00015015 0 0 0
1.45 -0.0150398 -0.0150774 -1 0 0.9 0 0.9 5 1.50151 -0.1 -0.1 0.501508 -9e-05 -9e-05 0.000150398 0 0 0 0 -9e-05 0 -9e-05 0.00018 0.000150151 0 0 0
1.4502 -0.0150398 -0.0150277 -0.996 0 0.9004 0 0.9004 4.9999 1.50149 -0.0996 -0.0996 0.501493 -9.004e-05 -9.004e-05 0.000150398 0 0 0 0 -9.004e-05 0 -9.004e-05 0.00018008 0.000150149 0 0 0
1.4504 -0.0150395 -0.0149778 -0.992 0 0.9008 0 0.9008 4.99961 1.50146 -0.0992 -0.0992 0.501458 -9.008e-05 -9.008e-05 0.000150395 0 0 0 0 -9.008e-05 0 -9.008e-05 0.00018016 0.000150146 0 0 0
1.4506 -0.0150391 -0.0149277 -0.988 0 0.9012 0 0.9012 4.99911 1.5014 -0.0988 -0.0988 0.501404 -9.012e-05 -9.012e-05 0.000150391 0 0 0 0 -9.012e-05 0 -9.012e-05 0.00018024 0.00015014 0 0 0
1.4508 -0.0150384 -0.0148774 -0.984 0 0.9016 0 0.9016 4.99842 1.50133 -0.0984 -0.0984 0.50133 -9.016e-05 -9.016e-05 0.000150384 0 0 0 0 -9.016e-05 0 -9.016e-05 0.00018032 0.000150133 0 0 0
1.451 -0.0150376 -0.014827 -0.98 0 0.902 0 0.902 4.99753 1.50124 -0.098 -0.098 0.501236 -9.02e-05 -9.02e-05 0.000150376 0 0 0 0 -9.02e-05 0 -9.02e-05 0.0001804 0.000150124 0 0 0
1.4512 -0.0150366 -0.0147763 -0.976 0 0.9024 0 0.9024 4.99645 1.50112 -0.0976 -0.0976 0.501122 -9.024e-05 -9.024e-05 0.000150366 0 0 0 0 -9.024e-05 0 -9.024e-05 0.00018048 0.000150112 0 0 0
1.4514 -0.0150353 -0.0147255 -0.972 0 0.9028 0 0.9028 4.99516 1.50099 -0.0972 -0.0972 0.500989 -9.028e-05 -9.028e-05 0.000150353 0 0 0 0 -9.028e-05 0 -9.028e-05 0.00018056 0.000150099 0 0 0
1.4516 -0.0150339 -0.0146744 -0.968 0 0.9032 0 0.9032 4.99368 1.50084 -0.0968 -0.0968 0.500836 -9.032e-05 -9.032e-05 0.000150339 0 0 0 0 -9.032e-05 0 -9.032e-05 0.00018064 0.000150084 0 0 0
1.4518 -0.0150322 -0.0146232 -0.964 0 0.9036 0 0.9036 4.99201 1.50066 -0.0964 -0.0964 0.500663 -9.036e-05 -9.036e-05 0.000150322 0 0 0 0 -9.036e-05 0 -9.036e-05 0.00018072 0.000150066 0 0 0
1.452 -0.0150304 -0.0145718 -0.96 0 0.904 0 0.904 4.99013 1.50047 -0.096 -0.096 0.500471 -9.04e-05 -9.04e-05 0.000150304 0 0 0 0 -9.04e-05 0 -9.04e-05 0.0001808 0.000150047 0 0 0
1.4522 -0.0150284 -0.0145202 -0.956 0 0.9044 0 0.9044 4.98806 1.50026 -0.0956 -0.0956 0.500258 -9.044e-05 -9.044e-05 0.000150284 0 0 0 0 -9.044e-05 0 -9.044e-05 0.00018088 0.000150026 0 0 0
1.4524 -0.0150261 -0.0144685 -0.952 0 0.9048 0 0.9048 4.98579 1.50003 -0.0952 -0.0952 0.500026 -9.048e-05 -9.048e-05 0.000150261 0 0 0 0 -9.048e-05 0 -9.048e-05 0.00018096 0.000150003 0 0 0
1.4526 -0.0150237 -0.0144165 -0.948 0 0.9052 0 0.9052 4.98333 1.49977 -0.0948 -0.0948 0.499775 -9.052e-05 -9.052e-05 0.000150237 0 0 0 0 -9.052e-05 0 -9.052e-05 0.00018104 0.000149977 0 0 0
1.4528 -0.0150211 -0.0143644 -0.944 0 0.9056 0 0.9056 4.98067 1.4995 -0.0944 -0.0944 0.499503 -9.056e-05 -9.056e-05 0.000150211 0 0 0 0 -9.056e-05 0 -9.056e-05 0.00018112 0.00014995 0 0 0
1.453 -0.0150183 -0.0143121 -0.94 0 0.906 0 0.906 4.97781 1.49921 -0.094 -0.094 0.499212 -9.06e-05 -9.06e-05 0.000150183 0 0 0 0 -9.06e-05 0 -9.06e-05 0.0001812 0.000149921 0 0 0
1.4532 -0.0150152 -0.0142597 -0.936 0 0.9064 0 0.9064 4.97476 1.4989 -0.0936 -0.0936 0.498901 -9.064e-05 -9.064e-05 0.000150152 0 0 0 0 -9.064e-05 0 -9.064e-05 0.00018128 0.00014989 0 0 0
1.4534 -0.015012 -0.0142071 -0.932 0 0.9068 0 0.9068 4.9715 1.49857 -0.0932 -0.0932 0.498571 -9.068e-05 -9.068e-05 0.00015012 0 0 0 0 -9.068e-05 0 -9.068e-05 0.00018136 0.000149857 0 0 0
1.4536 -0.0150086 -0.0141543 -0.928 0 0.9072 0 0.9072 4.96806 1.49822 -0.0928 -0.0928 0.498221 -9.072e-05 -9.072e-05 0.000150086 0 0 0 0 -9.072e-05 0 -9.072e-05 0.00018144 0.000149822 0 0 0
1.4538 -0.015005 -0.0141013 -0.924 0 0.9076 0 0.9076 4.96441 1.49785 -0.0924 -0.0924 0.497851 -9.076e-05 -9.076e-05 0.00015005 0 0 0 0 -9.076e-05 0 -9.076e-05 0.00018152 0.000149785 0 0 0
1.454 -0.0150012 -0.0140482 -0.92 0 0.908 0 0.908 4.96057 1.49746 -0.092 -0.092 0.497462 -9.08e-05 -9.08e-05 0.000150012 0 0 0 0 -9.08e-05 0 -9.08e-05 0.0001816 0.000149746 0 0 0
1.4542 -0.0149972 -0.0139949 -0.916 0 0.9084 0 0.9084 4.95654 1.49705 -0.0916 -0.0916 0.497053 -9.084e-05 -9.084e-05 0.000149972 0 0 0 0 -9.084e-05 0 -9.084e-05 0.00018168 0.000149705 0 0 0
1.4544 -0.014993 -0.0139415 -0.912 0 0.9088 0 0.9088 4.95231 1.49662 -0.0912 -0.0912 0.496625 -9.088e-05 -9.088e-05 0.00014993 0 0 0 0 -9.088e-05 0 -9.088e-05 0.00018176 0.000149662 0 0 0
