t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 jL0102 jE1400 jE1500 jE1600 jE0900 jE1800 jE1100 jE2000 jxH2100 jyH2100 jxH2200 jyH2200 jxH2300 jyH2300 jxH2400 jyH2400 jV0300 jV1200 jV0514 jV0715 jV1716 jV1918 jV1320 
1.8948 -0.00010833 -3.05351e-05 3.422 0 1.3422 0 1.3422 0 0 0 0 0.813186 1.08132 0.3422 0.3422 0.3422 1.3422 0.3422 1.3422 0.0813216 -1.3422e-06 -1.3422e-06 0 0 1.0833e-06 0 0 0 0 0 0 0 0 -1.3422e-06 0 -1.3422e-06 0 0 0 0 2.6844e-06 1.08132e-06 0 0 0 0 0
1.895 -0.000108019 -3.01413e-05 3.425 0 1.3425 0 1.3425 0 0 0 0 0.782172 1.07822 0.3425 0.3425 0.3425 1.3425 0.3425 1.3425 0.0782202 -1.3425e-06 -1.3425e-06 0 0 1.08019e-06 0 0 0 0 0 0 0 0 -1.3425e-06 0 -1.3425e-06 0 0 0 0 2.685e-06 1.07822e-06 0 0 0 0 0
1.8952 -0.000107707 -2.97504e-05 3.428 0 1.3428 0 1.3428 0 0 0 0 0.751128 1.07512 0.3428 0.3428 0.3428 1.3428 0.3428 1.3428 0.0751158 -1.3428e-06 -1.3428e-06 0 0 1.07707e-06 0 0 0 0 0 0 0 0 -1.3428e-06 0 -1.3428e-06 0 0 0 0 2.6856e-06 1.07512e-06 0 0 0 0 0
1.8954 -0.000107395 -2.93622e-05 3.431 0 1.3431 0 1.3431 0 0 0 0 0.720054 1.07201 0.3431 0.3431 0.3431 1.3431 0.3431 1.3431 0.0720083 -1.3431e-06 -1.3431e-06 0 0 1.07395e-06 0 0 0 0 0 0 0 0 -1.3431e-06 0 -1.3431e-06 0 0 0 0 2.6862e-06 1.07201e-06 0 0 0 0 0
1.8956 -0.000107083 -2.89768e-05 3.434 0 1.3434 0 1.3434 0 0 0 0 0.688951 1.0689 0.3434 0.3434 0.3434 1.3434 0.3434 1.3434 0.068898 -1.3434e-06 -1.3434e-06 0 0 1.07083e-06 0 0 0 0 0 0 0 0 -1.3434e-06 0 -1.3434e-06 0 0 0 0 2.6868e-06 1.0689e-06 0 0 0 0 0
1.8958 -0.00010677 -2.85942e-05 3.437 0 1.3437 0 1.3437 0 0 0 0 0.657822 1.06579 0.3437 0.3437 0.3437 1.3437 0.3437 1.3437 0.065785 -1.3437e-06 -1.3437e-06 0 0 1.0677e-06 0 0 0 0 0 0 0 0 -1.3437e-06 0 -1.3437e-06 0 0 0 0 2.6874e-06 1.06579e-06 0 0 0 0 0
1.896 -0.000106457 -2.82144e-05 3.44 0 1.344 0 1.344 0 0 0 0 0.626666 1.06267 0.344 0.344 0.344 1.344 0.344 1.344 0.0626694 -1.344e-06 -1.344e-06 0 0 1.06457e-06 0 0 0 0 0 0 0 0 -1.344e-06 0 -1.344e-06 0 0 0 0 2.688e-06 1.06267e-06 0 0 0 0 0
1.8962 -0.000106144 -2.78375e-05 3.443 0 1.3443 0 1.3443 0 0 0 0 0.595486 1.05955 0.3443 0.3443 0.3443 1.3443 0.3443 1.3443 0.0595514 -1.3443e-06 -1.3443e-06 0 0 1.06144e-06 0 0 0 0 0 0 0 0 -1.3443e-06 0 -1.3443e-06 0 0 0 0 2.6886e-06 1.05955e-06 0 0 0 0 0
1.8964 -0.00010583 -2.74634e-05 3.446 0 1.3446 0 1.3446 0 0 0 0 0.564282 1.05643 0.3446 0.3446 0.3446 1.3446 0.3446 1.3446 0.0564309 -1.3446e-06 -1.3446e-06 0 0 1.0583e-06 0 0 0 0 0 0 0 0 -1.3446e-06 0 -1.3446e-06 0 0 0 0 2.6892e-06 1.05643e-06 0 0 0 0 0
1.8966 -0.000105516 -2.70922e-05 3.449 0 1.3449 0 1.3449 0 0 0 0 0.533056 1.05331 0.3449 0.3449 0.3449 1.3449 0.3449 1.3449 0.0533083 -1.3449e-06 -1.3449e-06 0 0 1.05516e-06 0 0 0 0 0 0 0 0 -1.3449e-06 0 -1.3449e-06 0 0 0 0 2.6898e-06 1.05331e-06 0 0 0 0 0
1.8968 -0.000105203 -2.67238e-05 3.452 0 1.3452 0 1.3452 0 0 0 0 0.501809 1.05018 0.3452 0.3452 0.3452 1.3452 0.3452 1.3452 0.0501835 -1.3452e-06 -1.3452e-06 0 0 1.05203e-06 0 0 0 0 0 0 0 0 -1.3452e-06 0 -1.3452e-06 0 0 0 0 2.6904e-06 1.05018e-06 0 0 0 0 0
1.897 -0.000104888 -2.63584e-05 3.455 0 1.3455 0 1.3455 0 0 0 0 0.470542 1.04706 0.3455 0.3455 0.3455 1.3455 0.3455 1.3455 0.0470568 -1.3455e-06 -1.3455e-06 0 0 1.04888e-06 0 0 0 0 0 0 0 0 -1.3455e-06 0 -1.3455e-06 0 0 0 0 2.691e-06 1.04706e-06 0 0 0 0 0
1.8972 -0.000104574 -2.59958e-05 3.458 0 1.3458 0 1.3458 0 0 0 0 0.439256 1.04393 0.3458 0.3458 0.3458 1.3458 0.3458 1.3458 0.0439282 -1.3458e-06 -1.3458e-06 0 0 1.04574e-06 0 0 0 0 0 0 0 0 -1.3458e-06 0 -1.3458e-06 0 0 0 0 2.6916e-06 1.04393e-06 0 0 0 0 0
1.8974 -0.00010426 -2.56362e-05 3.461 0 1.3461 0 1.3461 0 0 0 0 0.407953 1.0408 0.3461 0.3461 0.3461 1.3461 0.3461 1.3461 0.0407979 -1.3461e-06 -1.3461e-06 0 0 1.0426e-06 0 0 0 0 0 0 0 0 -1.3461e-06 0 -1.3461e-06 0 0 0 0 2.6922e-06 1.0408e-06 0 0 0 0 0
1.8976 -0.000103945 -2.52795e-05 3.464 0 1.3464 0 1.3464 0 0 0 0 0.376634 1.03767 0.3464 0.3464 0.3464 1.3464 0.3464 1.3464 0.0376659 -1.3464e-06 -1.3464e-06 0 0 1.03945e-06 0 0 0 0 0 0 0 0 -1.3464e-06 0 -1.3464e-06 0 0 0 0 2.6928e-06 1.03767e-06 0 0 0 0 0
1.8978 -0.00010363 -2.49258e-05 3.467 0 1.3467 0 1.3467 0 0 0 0 0.3453 1.03453 0.3467 0.3467 0.3467 1.3467 0.3467 1.3467 0.0345325 -1.3467e-06 -1.3467e-06 0 0 1.0363e-06 0 0 0 0 0 0 0 0 -1.3467e-06 0 -1.3467e-06 0 0 0 0 2.6934e-06 1.03453e-06 0 0 0 0 0
1.898 -0.000103315 -2.4575e-05 3.47 0 1.347 0 1.347 0 0 0 0 0.313953 1.0314 0.347 0.347 0.347 1.347 0.347 1.347 0.0313977 -1.347e-06 -1.347e-06 0 0 1.03315e-06 0 0 0 0 0 0 0 0 -1.347e-06 0 -1.347e-06 0 0 0 0 2.694e-06 1.0314e-06 0 0 0 0 0
1.8982 -0.000103 -2.42272e-05 3.473 0 1.3473 0 1.3473 0 0 0 0 0.282593 1.02826 0.3473 0.3473 0.3473 1.3473 0.3473 1.3473 0.0282617 -1.3473e-06 -1.3473e-06 0 0 1.03e-06 0 0 0 0 0 0 0 0 -1.3473e-06 0 -1.3473e-06 0 0 0 0 2.6946e-06 1.02826e-06 0 0 0 0 0
1.8984 -0.000102685 -2.38824e-05 3.476 0 1.3476 0 1.3476 0 0 0 0 0.251222 1.02512 0.3476 0.3476 0.3476 1.3476 0.3476 1.3476 0.0251245 -1.3476e-06 -1.3476e-06 0 0 1.02685e-06 0 0 0 0 0 0 0 0 -1.3476e-06 0 -1.3476e-06 0 0 0 0 2.6952e-06 1.02512e-06 0 0 0 0 0
1.8986 -0.00010237 -2.35406e-05 3.479 0 1.3479 0 1.3479 0 0 0 0 0.219841 1.02199 0.3479 0.3479 0.3479 1.3479 0.3479 1.3479 0.0219864 -1.3479e-06 -1.3479e-06 0 0 1.0237e-06 0 0 0 0 0 0 0 0 -1.3479e-06 0 -1.3479e-06 0 0 0 0 2.6958e-06 1.02199e-06 0 0 0 0 0
1.8988 -0.000102054 -2.32018e-05 3.482 0 1.3482 0 1.3482 0 0 0 0 0.188451 1.01885 0.3482 0.3482 0.3482 1.3482 0.3482 1.3482 0.0188474 -1.3482e-06 -1.3482e-06 0 0 1.02054e-06 0 0 0 0 0 0 0 0 -1.3482e-06 0 -1.3482e-06 0 0 0 0 2.6964e-06 1.01885e-06 0 0 0 0 0
1.899 -0.000101739 -2.2866e-05 3.485 0 1.3485 0 1.3485 0 0 0 0 0.157054 1.01571 0.3485 0.3485 0.3485 1.3485 0.3485 1.3485 0.0157077 -1.3485e-06 -1.3485e-06 0 0 1.01739e-06 0 0 0 0 0 0 0 0 -1.3485e-06 0 -1.3485e-06 0 0 0 0 2.697e-06 1.01571e-06 0 0 0 0 0
1.8992 -0.000101423 -2.25333e-05 3.488 0 1.3488 0 1.3488 0 0 0 0 0.12565 1.01257 0.3488 0.3488 0.3488 1.3488 0.3488 1.3488 0.0125673 -1.3488e-06 -1.3488e-06 0 0 1.01423e-06 0 0 0 0 0 0 0 0 -1.3488e-06 0 -1.3488e-06 0 0 0 0 2.6976e-06 1.01257e-06 0 0 0 0 0
1.8994 -0.000101107 -2.22037e-05 3.491 0 1.3491 0 1.3491 0 0 0 0 0.0942422 1.00943 0.3491 0.3491 0.3491 1.3491 0.3491 1.3491 0.00942644 -1.3491e-06 -1.3491e-06 0 0 1.01107e-06 0 0 0 0 0 0 0 0 -1.3491e-06 0 -1.3491e-06 0 0 0 0 2.6982e-06 1.00943e-06 0 0 0 0 0
1.8996 -0.000100792 -2.18771e-05 3.494 0 1.3494 0 1.3494 0 0 0 0 0.0628302 1.00629 0.3494 0.3494 0.3494 1.3494 0.3494 1.3494 0.00628521 -1.3494e-06 -1.3494e-06 0 0 1.00792e-06 0 0 0 0 0 0 0 0 -1.3494e-06 0 -1.3494e-06 0 0 0 0 2.6988e-06 1.00629e-06 0 0 0 0 0
1.8998 -0.000100476 -2.15536e-05 3.497 0 1.3497 0 1.3497 0 0 0 0 0.0314157 1.00314 0.3497 0.3497 0.3497 1.3497 0.3497 1.3497 0.00314373 -1.3497e-06 -1.3497e-06 0 0 1.00476e-06 0 0 0 0 0 0 0 0 -1.3497e-06 0 -1.3497e-06 0 0 0 0 2.6994e-06 1.00314e-06 0 0 0 0 0
1.9 -0.00010016 -2.12332e-05 3.5 0 1.35 0 1.35 0 0 0 0 2.77406e-11 1 0.35 0.35 0.35 1.35 0.35 1.35 2.12332e-06 -1.35e-06 -1.35e-06 0 0 1.0016e-06 0 0 0 0 0 0 0 0 -1.35e-06 0 -1.35e-06 0 0 0 0 2.7e-06 1e-06 0 0 0 0 0
1.9002 -9.98447e-05 -2.09159e-05 3.503 0 1.3503 0 1.3503 0 0 0 0 -0.0314157 0.996861 0.3503 0.3503 0.3503 1.3503 0.3503 1.3503 -0.00313948 -1.3503e-06 -1.3503e-06 0 0 9.98447e-07 0 0 0 0 0 0 0 0 -1.3503e-06 0 -1.3503e-06 0 0 0 0 2.7006e-06 9.96861e-07 0 0 0 0 0
1.9004 -9.9529e-05 -2.06017e-05 3.506 0 1.3506 0 1.3506 0 0 0 0 -0.0628302 0.993719 0.3506 0.3506 0.3506 1.3506 0.3506 1.3506 -0.00628096 -1.3506e-06 -1.3506e-06 0 0 9.9529e-07 0 0 0 0 0 0 0 0 -1.3506e-06 0 -1.3506e-06 0 0 0 0 2.7012e-06 9.93719e-07 0 0 0 0 0
1.9006 -9.92133e-05 -2.02907e-05 3.509 0 1.3509 0 1.3509 0 0 0 0 -0.0942422 0.990578 0.3509 0.3509 0.3509 1.3509 0.3509 1.3509 -0.00942219 -1.3509e-06 -1.3509e-06 0 0 9.92133e-07 0 0 0 0 0 0 0 0 -1.3509e-06 0 -1.3509e-06 0 0 0 0 2.7018e-06 9.90578e-07 0 0 0 0 0
1.9008 -9.88976e-05 -1.99828e-05 3.512 0 1.3512 0 1.3512 0 0 0 0 -0.12565 0.987437 0.3512 0.3512 0.3512 1.3512 0.3512 1.3512 -0.012563 -1.3512e-06 -1.3512e-06 0 0 9.88976e-07 0 0 0 0 0 0 0 0 -1.3512e-06 0 -1.3512e-06 0 0 0 0 2.7024e-06 9.87437e-07 0 0 0 0 0
1.901 -9.8582e-05 -1.96781e-05 3.515 0 1.3515 0 1.3515 0 0 0 0 -0.157054 0.984297 0.3515 0.3515 0.3515 1.3515 0.3515 1.3515 -0.0157034 -1.3515e-06 -1.3515e-06 0 0 9.8582e-07 0 0 0 0 0 0 0 0 -1.3515e-06 0 -1.3515e-06 0 0 0 0 2.703e-06 9.84297e-07 0 0 0 0 0
1.9012 -9.82665e-05 -1.93765e-05 3.518 0 1.3518 0 1.3518 0 0 0 0 -0.188451 0.981157 0.3518 0.3518 0.3518 1.3518 0.3518 1.3518 -0.0188432 -1.3518e-06 -1.3518e-06 0 0 9.82665e-07 0 0 0 0 0 0 0 0 -1.3518e-06 0 -1.3518e-06 0 0 0 0 2.7036e-06 9.81157e-07 0 0 0 0 0
1.9014 -9.7951e-05 -1.90782e-05 3.521 0 1.3521 0 1.3521 0 0 0 0 -0.219841 0.978018 0.3521 0.3521 0.3521 1.3521 0.3521 1.3521 -0.0219822 -1.3521e-06 -1.3521e-06 0 0 9.7951e-07 0 0 0 0 0 0 0 0 -1.3521e-06 0 -1.3521e-06 0 0 0 0 2.7042e-06 9.78018e-07 0 0 0 0 0
1.9016 -9.76356e-05 -1.8783e-05 3.524 0 1.3524 0 1.3524 0 0 0 0 -0.251222 0.97488 0.3524 0.3524 0.3524 1.3524 0.3524 1.3524 -0.0251203 -1.3524e-06 -1.3524e-06 0 0 9.76356e-07 0 0 0 0 0 0 0 0 -1.3524e-06 0 -1.3524e-06 0 0 0 0 2.7048e-06 9.7488e-07 0 0 0 0 0
1.9018 -9.73202e-05 -1.8491e-05 3.527 0 1.3527 0 1.3527 0 0 0 0 -0.282593 0.971743 0.3527 0.3527 0.3527 1.3527 0.3527 1.3527 -0.0282574 -1.3527e-06 -1.3527e-06 0 0 9.73202e-07 0 0 0 0 0 0 0 0 -1.3527e-06 0 -1.3527e-06 0 0 0 0 2.7054e-06 9.71743e-07 0 0 0 0 0
1.902 -9.7005e-05 -1.82023e-05 3.53 0 1.353 0 1.353 0 0 0 0 -0.313953 0.968607 0.353 0.353 0.353 1.353 0.353 1.353 -0.0313934 -1.353e-06 -1.353e-06 0 0 9.7005e-07 0 0 0 0 0 0 0 0 -1.353e-06 0 -1.353e-06 0 0 0 0 2.706e-06 9.68607e-07 0 0 0 0 0
1.9022 -9.66899e-05 -1.79167e-05 3.533 0 1.3533 0 1.3533 0 0 0 0 -0.3453 0.965472 0.3533 0.3533 0.3533 1.3533 0.3533 1.3533 -0.0345282 -1.3533e-06 -1.3533e-06 0 0 9.66899e-07 0 0 0 0 0 0 0 0 -1.3533e-06 0 -1.3533e-06 0 0 0 0 2.7066e-06 9.65472e-07 0 0 0 0 0
1.9024 -9.6375e-05 -1.76345e-05 3.536 0 1.3536 0 1.3536 0 0 0 0 -0.376634 0.962338 0.3536 0.3536 0.3536 1.3536 0.3536 1.3536 -0.0376616 -1.3536e-06 -1.3536e-06 0 0 9.6375e-07 0 0 0 0 0 0 0 0 -1.3536e-06 0 -1.3536e-06 0 0 0 0 2.7072e-06 9.62338e-07 0 0 0 0 0
1.9026 -9.60602e-05 -1.73554e-05 3.539 0 1.3539 0 1.3539 0 0 0 0 -0.407953 0.959206 0.3539 0.3539 0.3539 1.3539 0.3539 1.3539 -0.0407936 -1.3539e-06 -1.3539e-06 0 0 9.60602e-07 0 0 0 0 0 0 0 0 -1.3539e-06 0 -1.3539e-06 0 0 0 0 2.7078e-06 9.59206e-07 0 0 0 0 0
1.9028 -9.57455e-05 -1.70797e-05 3.542 0 1.3542 0 1.3542 0 0 0 0 -0.439256 0.956076 0.3542 0.3542 0.3542 1.3542 0.3542 1.3542 -0.0439239 -1.3542e-06 -1.3542e-06 0 0 9.57455e-07 0 0 0 0 0 0 0 0 -1.3542e-06 0 -1.3542e-06 0 0 0 0 2.7084e-06 9.56076e-07 0 0 0 0 0
1.903 -9.5431e-05 -1.68072e-05 3.545 0 1.3545 0 1.3545 0 0 0 0 -0.470542 0.952948 0.3545 0.3545 0.3545 1.3545 0.3545 1.3545 -0.0470525 -1.3545e-06 -1.3545e-06 0 0 9.5431e-07 0 0 0 0 0 0 0 0 -1.3545e-06 0 -1.3545e-06 0 0 0 0 2.709e-06 9.52948e-07 0 0 0 0 0
1.9032 -9.51167e-05 -1.65379e-05 3.548 0 1.3548 0 1.3548 0 0 0 0 -0.501809 0.949821 0.3548 0.3548 0.3548 1.3548 0.3548 1.3548 -0.0501792 -1.3548e-06 -1.3548e-06 0 0 9.51167e-07 0 0 0 0 0 0 0 0 -1.3548e-06 0 -1.3548e-06 0 0 0 0 2.7096e-06 9.49821e-07 0 0 0 0 0
1.9034 -9.48026e-05 -1.6272e-05 3.551 0 1.3551 0 1.3551 0 0 0 0 -0.533056 0.946696 0.3551 0.3551 0.3551 1.3551 0.3551 1.3551 -0.0533039 -1.3551e-06 -1.3551e-06 0 0 9.48026e-07 0 0 0 0 0 0 0 0 -1.3551e-06 0 -1.3551e-06 0 0 0 0 2.7102e-06 9.46696e-07 0 0 0 0 0
1.9036 -9.44886e-05 -1.60094e-05 3.554 0 1.3554 0 1.3554 0 0 0 0 -0.564282 0.943573 0.3554 0.3554 0.3554 1.3554 0.3554 1.3554 -0.0564266 -1.3554e-06 -1.3554e-06 0 0 9.44886e-07 0 0 0 0 0 0 0 0 -1.3554e-06 0 -1.3554e-06 0 0 0 0 2.7108e-06 9.43573e-07 0 0 0 0 0
1.9038 -9.41749e-05 -1.57501e-05 3.557 0 1.3557 0 1.3557 0 0 0 0 -0.595486 0.940453 0.3557 0.3557 0.3557 1.3557 0.3557 1.3557 -0.059547 -1.3557e-06 -1.3557e-06 0 0 9.41749e-07 0 0 0 0 0 0 0 0 -1.3557e-06 0 -1.3557e-06 0 0 0 0 2.7114e-06 9.40453e-07 0 0 0 0 0
1.904 -9.38615e-05 -1.54942e-05 3.56 0 1.356 0 1.356 0 0 0 0 -0.626666 0.937335 0.356 0.356 0.356 1.356 0.356 1.356 -0.0626651 -1.356e-06 -1.356e-06 0 0 9.38615e-07 0 0 0 0 0 0 0 0 -1.356e-06 0 -1.356e-06 0 0 0 0 2.712e-06 9.37335e-07 0 0 0 0 0
1.9042 -9.35483e-05 -1.52415e-05 3.563 0 1.3563 0 1.3563 0 0 0 0 -0.657822 0.934219 0.3563 0.3563 0.3563 1.3563 0.3563 1.3563 -0.0657807 -1.3563e-06 -1.3563e-06 0 0 9.35483e-07 0 0 0 0 0 0 0 0 -1.3563e-06 0 -1.3563e-06 0 0 0 0 2.7126e-06 9.34219e-07 0 0 0 0 0
1.9044 -9.32353e-05 -1.49922e-05 3.566 0 1.3566 0 1.3566 0 0 0 0 -0.688951 0.931106 0.3566 0.3566 0.3566 1.3566 0.3566 1.3566 -0.0688936 -1.3566e-06 -1.3566e-06 0 0 9.32353e-07 0 0 0 0 0 0 0 0 -1.3566e-06 0 -1.3566e-06 0 0 0 0 2.7132e-06 9.31106e-07 0 0 0 0 0
1.9046 -9.29226e-05 -1.47463e-05 3.569 0 1.3569 0 1.3569 0 0 0 0 -0.720054 0.927996 0.3569 0.3569 0.3569 1.3569 0.3569 1.3569 -0.0720039 -1.3569e-06 -1.3569e-06 0 0 9.29226e-07 0 0 0 0 0 0 0 0 -1.3569e-06 0 -1.3569e-06 0 0 0 0 2.7138e-06 9.27996e-07 0 0 0 0 0
1.9048 -9.26101e-05 -1.45037e-05 3.572 0 1.3572 0 1.3572 0 0 0 0 -0.751128 0.924889 0.3572 0.3572 0.3572 1.3572 0.3572 1.3572 -0.0751113 -1.3572e-06 -1.3572e-06 0 0 9.26101e-07 0 0 0 0 0 0 0 0 -1.3572e-06 0 -1.3572e-06 0 0 0 0 2.7144e-06 9.24889e-07 0 0 0 0 0
1.905 -9.2298e-05 -1.42646e-05 3.575 0 1.3575 0 1.3575 0 0 0 0 -0.782172 0.921784 0.3575 0.3575 0.3575 1.3575 0.3575 1.3575 -0.0782158 -1.3575e-06 -1.3575e-06 0 0 9.2298e-07 0 0 0 0 0 0 0 0 -1.3575e-06 0 -1.3575e-06 0 0 0 0 2.715e-06 9.21784e-07 0 0 0 0 0
1.9052 -9.19862e-05 -1.40288e-05 3.578 0 1.3578 0 1.3578 0 0 0 0 -0.813186 0.918683 0.3578 0.3578 0.3578 1.3578 0.3578 1.3578 -0.0813172 -1.3578e-06 -1.3578e-06 0 0 9.19862e-07 0 0 0 0 0 0 0 0 -1.3578e-06 0 -1.3578e-06 0 0 0 0 2.7156e-06 9.18683e-07 0 0 0 0 0
1.9054 -9.16747e-05 -1.37963e-05 3.581 0 1.3581 0 1.3581 0 0 0 0 -0.844167 0.915585 0.3581 0.3581 0.3581 1.3581 0.3581 1.3581 -0.0844153 -1.3581e-06 -1.3581e-06 0 0 9.16747e-07 0 0 0 0 0 0 0 0 -1.3581e-06 0 -1.3581e-06 0 0 0 0 2.7162e-06 9.15585e-07 0 0 0 0 0
1.9056 -9.13635e-05 -1.35673e-05 3.584 0 1.3584 0 1.3584 0 0 0 0 -0.875115 0.91249 0.3584 0.3584 0.3584 1.3584 0.3584 1.3584 -0.0875102 -1.3584e-06 -1.3584e-06 0 0 9.13635e-07 0 0 0 0 0 0 0 0 -1.3584e-06 0 -1.3584e-06 0 0 0 0 2.7168e-06 9.1249e-07 0 0 0 0 0
1.9058 -9.10526e-05 -1.33417e-05 3.587 0 1.3587 0 1.3587 0 0 0 0 -0.906029 0.909398 0.3587 0.3587 0.3587 1.3587 0.3587 1.3587 -0.0906015 -1.3587e-06 -1.3587e-06 0 0 9.10526e-07 0 0 0 0 0 0 0 0 -1.3587e-06 0 -1.3587e-06 0 0 0 0 2.7174e-06 9.09398e-07 0 0 0 0 0
1.906 -9.07422e-05 -1.31196e-05 3.59 0 1.359 0 1.359 0 0 0 0 -0.936907 0.906311 0.359 0.359 0.359 1.359 0.359 1.359 -0.0936893 -1.359e-06 -1.359e-06 0 0 9.07422e-07 0 0 0 0 0 0 0 0 -1.359e-06 0 -1.359e-06 0 0 0 0 2.718e-06 9.06311e-07 0 0 0 0 0
1.9062 -9.0432e-05 -1.29008e-05 3.593 0 1.3593 0 1.3593 0 0 0 0 -0.967747 0.903227 0.3593 0.3593 0.3593 1.3593 0.3593 1.3593 -0.0967734 -1.3593e-06 -1.3593e-06 0 0 9.0432e-07 0 0 0 0 0 0 0 0 -1.3593e-06 0 -1.3593e-06 0 0 0 0 2.7186e-06 9.03227e-07 0 0 0 0 0
1.9064 -9.01223e-05 -1.26855e-05 3.596 0 1.3596 0 1.3596 0 0 0 0 -0.99855 0.900146 0.3596 0.3596 0.3596 1.3596 0.3596 1.3596 -0.0998537 -1.3596e-06 -1.3596e-06 0 0 9.01223e-07 0 0 0 0 0 0 0 0 -1.3596e-06 0 -1.3596e-06 0 0 0 0 2.7192e-06 9.00146e-07 0 0 0 0 0
1.9066 -8.98129e-05 -1.24737e-05 3.599 0 1.3599 0 1.3599 0 0 0 0 -1.02931 0.89707 0.3599 0.3599 0.3599 1.3599 0.3599 1.3599 -0.10293 -1.3599e-06 -1.3599e-06 0 0 8.98129e-07 0 0 0 0 0 0 0 0 -1.3599e-06 0 -1.3599e-06 0 0 0 0 2.7198e-06 8.9707e-07 0 0 0 0 0
1.9068 -8.9504e-05 -1.22653e-05 3.602 0 1.3602 0 1.3602 0 0 0 0 -1.06004 0.893998 0.3602 0.3602 0.3602 1.3602 0.3602 1.3602 -0.106002 -1.3602e-06 -1.3602e-06 0 0 8.9504e-07 0 0 0 0 0 0 0 0 -1.3602e-06 0 -1.3602e-06 0 0 0 0 2.7204e-06 8.93998e-07 0 0 0 0 0
1.907 -8.91954e-05 -1.20603e-05 3.605 0 1.3605 0 1.3605 0 0 0 0 -1.09072 0.89093 0.3605 0.3605 0.3605 1.3605 0.3605 1.3605 -0.10907 -1.3605e-06 -1.3605e-06 0 0 8.91954e-07 0 0 0 0 0 0 0 0 -1.3605e-06 0 -1.3605e-06 0 0 0 0 2.721e-06 8.9093e-07 0 0 0 0 0
1.9072 -8.88873e-05 -1.18588e-05 3.608 0 1.3608 0 1.3608 0 0 0 0 -1.12135 0.887866 0.3608 0.3608 0.3608 1.3608 0.3608 1.3608 -0.112134 -1.3608e-06 -1.3608e-06 0 0 8.88873e-07 0 0 0 0 0 0 0 0 -1.3608e-06 0 -1.3608e-06 0 0 0 0 2.7216e-06 8.87866e-07 0 0 0 0 0
1.9074 -8.85796e-05 -1.16609e-05 3.611 0 1.3611 0 1.3611 0 0 0 0 -1.15195 0.884806 0.3611 0.3611 0.3611 1.3611 0.3611 1.3611 -0.115194 -1.3611e-06 -1.3611e-06 0 0 8.85796e-07 0 0 0 0 0 0 0 0 -1.3611e-06 0 -1.3611e-06 0 0 0 0 2.7222e-06 8.84806e-07 0 0 0 0 0
1.9076 -8.82724e-05 -1.14664e-05 3.614 0 1.3614 0 1.3614 0 0 0 0 -1.18249 0.881752 0.3614 0.3614 0.3614 1.3614 0.3614 1.3614 -0.118248 -1.3614e-06 -1.3614e-06 0 0 8.82724e-07 0 0 0 0 0 0 0 0 -1.3614e-06 0 -1.3614e-06 0 0 0 0 2.7228e-06 8.81752e-07 0 0 0 0 0
1.9078 -8.79657e-05 -1.12754e-05 3.617 0 1.3617 0 1.3617 0 0 0 0 -1.213 0.878702 0.3617 0.3617 0.3617 1.3617 0.3617 1.3617 -0.121298 -1.3617e-06 -1.3617e-06 0 0 8.79657e-07 0 0 0 0 0 0 0 0 -1.3617e-06 0 -1.3617e-06 0 0 0 0 2.7234e-06 8.78702e-07 0 0 0 0 0
1.908 -8.76594e-05 -1.10879e-05 3.62 0 1.362 0 1.362 0 0 0 0 -1.24345 0.875656 0.362 0.362 0.362 1.362 0.362 1.362 -0.124344 -1.362e-06 -1.362e-06 0 0 8.76594e-07 0 0 0 0 0 0 0 0 -1.362e-06 0 -1.362e-06 0 0 0 0 2.724e-06 8.75656e-07 0 0 0 0 0
1.9082 -8.73536e-05 -1.09039e-05 3.623 0 1.3623 0 1.3623 0 0 0 0 -1.27385 0.872616 0.3623 0.3623 0.3623 1.3623 0.3623 1.3623 -0.127384 -1.3623e-06 -1.3623e-06 0 0 8.73536e-07 0 0 0 0 0 0 0 0 -1.3623e-06 0 -1.3623e-06 0 0 0 0 2.7246e-06 8.72616e-07 0 0 0 0 0
1.9084 -8.70483e-05 -1.07234e-05 3.626 0 1.3626 0 1.3626 0 0 0 0 -1.30421 0.86958 0.3626 0.3626 0.3626 1.3626 0.3626 1.3626 -0.13042 -1.3626e-06 -1.3626e-06 0 0 8.70483e-07 0 0 0 0 0 0 0 0 -1.3626e-06 0 -1.3626e-06 0 0 0 0 2.7252e-06 8.6958e-07 0 0 0 0 0
1.9086 -8.67435e-05 -1.05464e-05 3.629 0 1.3629 0 1.3629 0 0 0 0 -1.33451 0.86655 0.3629 0.3629 0.3629 1.3629 0.3629 1.3629 -0.13345 -1.3629e-06 -1.3629e-06 0 0 8.67435e-07 0 0 0 0 0 0 0 0 -1.3629e-06 0 -1.3629e-06 0 0 0 0 2.7258e-06 8.6655e-07 0 0 0 0 0
1.9088 -8.64392e-05 -1.0373e-05 3.632 0 1.3632 0 1.3632 0 0 0 0 -1.36476 0.863525 0.3632 0.3632 0.3632 1.3632 0.3632 1.3632 -0.136475 -1.3632e-06 -1.3632e-06 0 0 8.64392e-07 0 0 0 0 0 0 0 0 -1.3632e-06 0 -1.3632e-06 0 0 0 0 2.7264e-06 8.63525e-07 0 0 0 0 0
