t 1 2 3 jL0200 4 5 6 jE0601 jVX jV0400 
39.05 0 0.00440081 2.07429 1.10104 1 0 -1.1011 0 -1.1011 6.36344e-005 
39.06 0 0.0044001 2.0743 1.10108 1 0 -1.1011 0 -1.1011 1.68115e-005 
39.07 0 0.00439898 2.0743 1.10112 1 0 -1.10109 0 -1.10109 -2.98485e-005 
39.08 0 0.00439744 2.0743 1.10117 1 0 -1.10109 0 -1.10109 -7.63417e-005 
39.09 0 0.00439548 2.0743 1.10121 1 0 -1.10109 0 -1.10109 -0.000122664 
39.1 0 0.00439311 2.07431 1.10126 1 0 -1.10109 0 -1.10109 -0.000168812 
39.11 0 0.00439033 2.07431 1.1013 1 0 -1.10108 0 -1.10108 -0.000214782 
39.12 0 0.00438713 2.07431 1.10134 1 0 -1.10108 0 -1.10108 -0.00026057 
39.13 0 0.00438352 2.07431 1.10139 1 0 -1.10108 0 -1.10108 -0.000306172 
39.14 0 0.00437951 2.07431 1.10143 1 0 -1.10108 0 -1.10108 -0.000351583 
39.15 0 0.00437509 2.07432 1.10147 1 0 -1.10108 0 -1.10108 -0.000396802 
39.16 0 0.00437026 2.07432 1.10152 1 0 -1.10108 0 -1.10108 -0.000441825 
39.17 0 0.00436504 2.07432 1.10156 1 0 -1.10108 0 -1.10108 -0.000486646 
39.18 0 0.00435941 2.07432 1.10161 1 0 -1.10107 0 -1.10107 -0.000531264 
39.19 0 0.00435338 2.07432 1.10165 1 0 -1.10107 0 -1.10107 -0.000575674 
39.2 0 0.00434696 2.07432 1.10169 1 0 -1.10107 0 -1.10107 -0.000619872 
39.21 0 0.00434014 2.07432 1.10174 1 0 -1.10107 0 -1.10107 -0.000663856 
39.22 0 0.00433293 2.07432 1.10178 1 0 -1.10107 0 -1.10107 -0.000707622 
39.23 0 0.00432533 2.07432 1.10182 1 0 -1.10107 0 -1.10107 -0.000751167 
39.24 0 0.00431734 2.07432 1.10187 1 0 -1.10107 0 -1.10107 -0.000794486 
39.25 0 0.00430896 2.07432 1.10191 1 0 -1.10107 0 -1.10107 -0.000837577 
39.26 0 0.0043002 2.07432 1.10195 1 0 -1.10107 0 -1.10107 -0.000880436 
39.27 0 0.00429106 2.07432 1.10199 1 0 -1.10107 0 -1.10107 -0.00092306 
39.28 0 0.00428154 2.07432 1.10204 1 0 -1.10107 0 -1.10107 -0.000965446 
39.29 0 0.00427164 2.07432 1.10208 1 0 -1.10107 0 -1.10107 -0.00100759 
39.3 0 0.00426136 2.07432 1.10212 1 0 -1.10107 0 -1.10107 -0.00104949 
39.31 0 0.00425072 2.07432 1.10217 1 0 -1.10107 0 -1.10107 -0.00109114 
39.32 0 0.0042397 2.07432 1.10221 1 0 -1.10107 0 -1.10107 -0.00113254 
39.33 0 0.00422831 2.07432 1.10225 1 0 -1.10108 0 -1.10108 -0.00117369 
39.34 0 0.00421656 2.07432 1.10229 1 0 -1.10108 0 -1.10108 -0.00121458 
39.35 0 0.00420444 2.07431 1.10233 1 0 -1.10108 0 -1.10108 -0.00125521 
39.36 0 0.00419196 2.07431 1.10238 1 0 -1.10108 0 -1.10108 -0.00129558 
39.37 0 0.00417913 2.07431 1.10242 1 0 -1.10108 0 -1.10108 -0.00133568 
39.38 0 0.00416594 2.07431 1.10246 1 0 -1.10108 0 -1.10108 -0.00137551 
39.39 0 0.00415239 2.07431 1.1025 1 0 -1.10109 0 -1.10109 -0.00141507 
39.4 0 0.00413849 2.07431 1.10254 1 0 -1.10109 0 -1.10109 -0.00145436 
39.41 0 0.00412425 2.0743 1.10258 1 0 -1.10109 0 -1.10109 -0.00149337 
39.42 0 0.00410966 2.0743 1.10262 1 0 -1.10109 0 -1.10109 -0.0015321 
39.43 0 0.00409472 2.0743 1.10267 1 0 -1.1011 0 -1.1011 -0.00157054 
39.44 0 0.00407945 2.0743 1.10271 1 0 -1.1011 0 -1.1011 -0.00160871 
39.45 0 0.00406384 2.07429 1.10275 1 0 -1.1011 0 -1.1011 -0.00164658 
39.46 0 0.00404789 2.07429 1.10279 1 0 -1.1011 0 -1.1011 -0.00168416 
39.47 0 0.00403161 2.07429 1.10283 1 0 -1.10111 0 -1.10111 -0.00172145 
39.48 0 0.004015 2.07428 1.10287 1 0 -1.10111 0 -1.10111 -0.00175844 
39.49 0 0.00399806 2.07428 1.10291 1 0 -1.10111 0 -1.10111 -0.00179513 
39.5 0 0.0039808 2.07428 1.10295 1 0 -1.10112 0 -1.10112 -0.00183153 
39.51 0 0.00396322 2.07427 1.10299 1 0 -1.10112 0 -1.10112 -0.00186762 
39.52 0 0.00394531 2.07427 1.10303 1 0 -1.10112 0 -1.10112 -0.0019034 
39.53 0 0.0039271 2.07427 1.10307 1 0 -1.10113 0 -1.10113 -0.00193888 
39.54 0 0.00390856 2.07426 1.10311 1 0 -1.10113 0 -1.10113 -0.00197404 
39.55 0 0.00388972 2.07426 1.10314 1 0 -1.10114 0 -1.10114 -0.0020089 
39.56 0 0.00387057 2.07425 1.10318 1 0 -1.10114 0 -1.10114 -0.00204343 
39.57 0 0.00385112 2.07425 1.10322 1 0 -1.10114 0 -1.10114 -0.00207766 
39.58 0 0.00383137 2.07425 1.10326 1 0 -1.10115 0 -1.10115 -0.00211156 
39.59 0 0.00381132 2.07424 1.1033 1 0 -1.10115 0 -1.10115 -0.00214514 
39.6 0 0.00379097 2.07424 1.10334 1 0 -1.10116 0 -1.10116 -0.0021784 
39.61 0 0.00377033 2.07423 1.10337 1 0 -1.10116 0 -1.10116 -0.00221133 
39.62 0 0.0037494 2.07423 1.10341 1 0 -1.10117 0 -1.10117 -0.00224393 
39.63 0 0.00372818 2.07422 1.10345 1 0 -1.10117 0 -1.10117 -0.00227621 
39.64 0 0.00370668 2.07422 1.10349 1 0 -1.10118 0 -1.10118 -0.00230815 
39.65 0 0.0036849 2.07421 1.10352 1 0 -1.10118 0 -1.10118 -0.00233977 
39.66 0 0.00366284 2.07421 1.10356 1 0 -1.10119 0 -1.10119 -0.00237104 
39.67 0 0.00364051 2.0742 1.1036 1 0 -1.10119 0 -1.10119 -0.00240198 
39.68 0 0.00361791 2.0742 1.10363 1 0 -1.1012 0 -1.1012 -0.00243258 
39.69 0 0.00359503 2.07419 1.10367 1 0 -1.1012 0 -1.1012 -0.00246284 
39.7 0 0.0035719 2.07418 1.1037 1 0 -1.10121 0 -1.10121 -0.00249276 
39.71 0 0.0035485 2.07418 1.10374 1 0 -1.10122 0 -1.10122 -0.00252233 
39.72 0 0.00352484 2.07417 1.10377 1 0 -1.10122 0 -1.10122 -0.00255156 
39.73 0 0.00350093 2.07417 1.10381 1 0 -1.10123 0 -1.10123 -0.00258044 
39.74 0 0.00347677 2.07416 1.10384 1 0 -1.10123 0 -1.10123 -0.00260898 
39.75 0 0.00345236 2.07415 1.10388 1 0 -1.10124 0 -1.10124 -0.00263716 
39.76 0 0.0034277 2.07415 1.10391 1 0 -1.10125 0 -1.10125 -0.00266499 
39.77 0 0.0034028 2.07414 1.10395 1 0 -1.10125 0 -1.10125 -0.00269247 
39.78 0 0.00337766 2.07413 1.10398 1 0 -1.10126 0 -1.10126 -0.0027196 
39.79 0 0.00335228 2.07413 1.10401 1 0 -1.10127 0 -1.10127 -0.00274637 
39.8 0 0.00332667 2.07412 1.10405 1 0 -1.10127 0 -1.10127 -0.00277278 
39.81 0 0.00330083 2.07411 1.10408 1 0 -1.10128 0 -1.10128 -0.00279884 
39.82 0 0.00327477 2.07411 1.10411 1 0 -1.10129 0 -1.10129 -0.00282453 
39.83 0 0.00324848 2.0741 1.10415 1 0 -1.1013 0 -1.1013 -0.00284987 
39.84 0 0.00322197 2.07409 1.10418 1 0 -1.1013 0 -1.1013 -0.00287484 
39.85 0 0.00319525 2.07408 1.10421 1 0 -1.10131 0 -1.10131 -0.00289945 
39.86 0 0.00316831 2.07408 1.10424 1 0 -1.10132 0 -1.10132 -0.0029237 
39.87 0 0.00314116 2.07407 1.10427 1 0 -1.10132 0 -1.10132 -0.00294758 
39.88 0 0.00311381 2.07406 1.1043 1 0 -1.10133 0 -1.10133 -0.00297109 
39.89 0 0.00308625 2.07405 1.10433 1 0 -1.10134 0 -1.10134 -0.00299424 
39.9 0 0.0030585 2.07405 1.10436 1 0 -1.10135 0 -1.10135 -0.00301702 
39.91 0 0.00303054 2.07404 1.1044 1 0 -1.10136 0 -1.10136 -0.00303943 
39.92 0 0.0030024 2.07403 1.10443 1 0 -1.10136 0 -1.10136 -0.00306148 
39.93 0 0.00297407 2.07402 1.10445 1 0 -1.10137 0 -1.10137 -0.00308315 
39.94 0 0.00294554 2.07401 1.10448 1 0 -1.10138 0 -1.10138 -0.00310445 
39.95 0 0.00291684 2.07401 1.10451 1 0 -1.10139 0 -1.10139 -0.00312538 
39.96 0 0.00288796 2.074 1.10454 1 0 -1.1014 0 -1.1014 -0.00314593 
39.97 0 0.0028589 2.07399 1.10457 1 0 -1.1014 0 -1.1014 -0.00316612 
39.98 0 0.00282967 2.07398 1.1046 1 0 -1.10141 0 -1.10141 -0.00318593 
39.99 0 0.00280027 2.07397 1.10463 1 0 -1.10142 0 -1.10142 -0.00320536 
40 0 0.0027707 2.07396 1.10466 1 0 -1.10143 0 -1.10143 -0.00322442 
40.01 0 0.00274097 2.07396 1.10468 1 0 -1.10144 0 -1.10144 -0.00324311 
40.02 0 0.00271109 2.07395 1.10471 1 0 -1.10145 0 -1.10145 -0.00326141 
40.03 0 0.00268104 2.07394 1.10474 1 0 -1.10146 0 -1.10146 -0.00327935 
40.04 0 0.00265085 2.07393 1.10476 1 0 -1.10147 0 -1.10147 -0.0032969 
40.05 0 0.0026205 2.07392 1.10479 1 0 -1.10148 0 -1.10148 -0.00331408 
40.06 0 0.00259002 2.07391 1.10482 1 0 -1.10148 0 -1.10148 -0.00333088 
40.07 0 0.00255938 2.0739 1.10484 1 0 -1.10149 0 -1.10149 -0.00334731 
40.08 0 0.00252862 2.07389 1.10487 1 0 -1.1015 0 -1.1015 -0.00336335 
40.09 0 0.00249771 2.07388 1.10489 1 0 -1.10151 0 -1.10151 -0.00337902 
40.1 0 0.00246668 2.07387 1.10492 1 0 -1.10152 0 -1.10152 -0.00339431 
40.11 0 0.00243551 2.07386 1.10494 1 0 -1.10153 0 -1.10153 -0.00340922 
40.12 0 0.00240422 2.07385 1.10496 1 0 -1.10154 0 -1.10154 -0.00342375 
40.13 0 0.00237282 2.07384 1.10499 1 0 -1.10155 0 -1.10155 -0.0034379 
40.14 0 0.00234129 2.07384 1.10501 1 0 -1.10156 0 -1.10156 -0.00345168 
40.15 0 0.00230965 2.07383 1.10503 1 0 -1.10157 0 -1.10157 -0.00346507 
40.16 0 0.00227789 2.07382 1.10506 1 0 -1.10158 0 -1.10158 -0.00347809 
40.17 0 0.00224604 2.07381 1.10508 1 0 -1.10159 0 -1.10159 -0.00349073 
40.18 0 0.00221407 2.0738 1.1051 1 0 -1.1016 0 -1.1016 -0.00350299 
40.19 0 0.00218201 2.07379 1.10512 1 0 -1.10161 0 -1.10161 -0.00351487 
40.2 0 0.00214985 2.07378 1.10514 1 0 -1.10162 0 -1.10162 -0.00352638 
40.21 0 0.00211759 2.07377 1.10517 1 0 -1.10163 0 -1.10163 -0.00353751 
40.22 0 0.00208525 2.07376 1.10519 1 0 -1.10164 0 -1.10164 -0.00354826 
40.23 0 0.00205281 2.07375 1.10521 1 0 -1.10165 0 -1.10165 -0.00355863 
40.24 0 0.0020203 2.07374 1.10523 1 0 -1.10166 0 -1.10166 -0.00356862 
40.25 0 0.0019877 2.07373 1.10525 1 0 -1.10167 0 -1.10167 -0.00357824 
40.26 0 0.00195503 2.07371 1.10527 1 0 -1.10168 0 -1.10168 -0.00358748 
40.27 0 0.00192228 2.0737 1.10529 1 0 -1.10169 0 -1.10169 -0.00359635 
40.28 0 0.00188947 2.07369 1.10531 1 0 -1.1017 0 -1.1017 -0.00360484 
40.29 0 0.00185659 2.07368 1.10532 1 0 -1.10171 0 -1.10171 -0.00361296 
40.3 0 0.00182364 2.07367 1.10534 1 0 -1.10172 0 -1.10172 -0.0036207 
40.31 0 0.00179064 2.07366 1.10536 1 0 -1.10173 0 -1.10173 -0.00362807 
40.32 0 0.00175758 2.07365 1.10538 1 0 -1.10174 0 -1.10174 -0.00363507 
40.33 0 0.00172446 2.07364 1.10539 1 0 -1.10175 0 -1.10175 -0.00364169 
40.34 0 0.0016913 2.07363 1.10541 1 0 -1.10176 0 -1.10176 -0.00364795 
40.35 0 0.00165809 2.07362 1.10543 1 0 -1.10177 0 -1.10177 -0.00365383 
40.36 0 0.00162483 2.07361 1.10544 1 0 -1.10179 0 -1.10179 -0.00365934 
40.37 0 0.00159154 2.0736 1.10546 1 0 -1.1018 0 -1.1018 -0.00366448 
40.38 0 0.00155821 2.07359 1.10548 1 0 -1.10181 0 -1.10181 -0.00366925 
40.39 0 0.00152485 2.07358 1.10549 1 0 -1.10182 0 -1.10182 -0.00367366 
40.4 0 0.00149146 2.07357 1.10551 1 0 -1.10183 0 -1.10183 -0.0036777 
40.41 0 0.00145804 2.07355 1.10552 1 0 -1.10184 0 -1.10184 -0.00368137 
40.42 0 0.0014246 2.07354 1.10553 1 0 -1.10185 0 -1.10185 -0.00368468 
40.43 0 0.00139114 2.07353 1.10555 1 0 -1.10186 0 -1.10186 -0.00368762 
40.44 0 0.00135766 2.07352 1.10556 1 0 -1.10187 0 -1.10187 -0.0036902 
40.45 0 0.00132417 2.07351 1.10558 1 0 -1.10188 0 -1.10188 -0.00369242 
40.46 0 0.00129067 2.0735 1.10559 1 0 -1.10189 0 -1.10189 -0.00369427 
40.47 0 0.00125717 2.07349 1.1056 1 0 -1.10191 0 -1.10191 -0.00369577 
40.48 0 0.00122366 2.07348 1.10561 1 0 -1.10192 0 -1.10192 -0.00369691 
40.49 0 0.00119015 2.07347 1.10563 1 0 -1.10193 0 -1.10193 -0.00369769 
40.5 0 0.00115664 2.07345 1.10564 1 0 -1.10194 0 -1.10194 -0.00369811 
40.51 0 0.00112314 2.07344 1.10565 1 0 -1.10195 0 -1.10195 -0.00369818 
40.52 0 0.00108965 2.07343 1.10566 1 0 -1.10196 0 -1.10196 -0.00369789 
40.53 0 0.00105617 2.07342 1.10567 1 0 -1.10197 0 -1.10197 -0.00369725 
40.54 0 0.0010227 2.07341 1.10568 1 0 -1.10198 0 -1.10198 -0.00369626 
40.55 0 0.000989258 2.0734 1.10569 1 0 -1.10199 0 -1.10199 -0.00369492 
40.56 0 0.000955835 2.07339 1.1057 1 0 -1.10201 0 -1.10201 -0.00369323 
40.57 0 0.000922437 2.07338 1.10571 1 0 -1.10202 0 -1.10202 -0.00369119 
40.58 0 0.000889067 2.07336 1.10572 1 0 -1.10203 0 -1.10203 -0.00368881 
40.59 0 0.000855729 2.07335 1.10573 1 0 -1.10204 0 -1.10204 -0.00368608 
40.6 0 0.000822425 2.07334 1.10573 1 0 -1.10205 0 -1.10205 -0.00368301 
40.61 0 0.000789159 2.07333 1.10574 1 0 -1.10206 0 -1.10206 -0.0036796 
40.62 0 0.000755933 2.07332 1.10575 1 0 -1.10207 0 -1.10207 -0.00367584 
40.63 0 0.00072275 2.07331 1.10576 1 0 -1.10209 0 -1.10209 -0.00367175 
40.64 0 0.000689615 2.0733 1.10576 1 0 -1.1021 0 -1.1021 -0.00366732 
40.65 0 0.000656528 2.07328 1.10577 1 0 -1.10211 0 -1.10211 -0.00366256 
40.66 0 0.000623495 2.07327 1.10578 1 0 -1.10212 0 -1.10212 -0.00365746 
40.67 0 0.000590517 2.07326 1.10578 1 0 -1.10213 0 -1.10213 -0.00365203 
40.68 0 0.000557598 2.07325 1.10579 1 0 -1.10214 0 -1.10214 -0.00364627 
40.69 0 0.00052474 2.07324 1.10579 1 0 -1.10215 0 -1.10215 -0.00364018 
40.7 0 0.000491946 2.07323 1.1058 1 0 -1.10216 0 -1.10216 -0.00363376 
40.71 0 0.00045922 2.07322 1.1058 1 0 -1.10218 0 -1.10218 -0.00362702 
40.72 0 0.000426564 2.0732 1.10581 1 0 -1.10219 0 -1.10219 -0.00361996 
40.73 0 0.000393981 2.07319 1.10581 1 0 -1.1022 0 -1.1022 -0.00361257 
40.74 0 0.000361475 2.07318 1.10581 1 0 -1.10221 0 -1.10221 -0.00360486 
40.75 0 0.000329047 2.07317 1.10582 1 0 -1.10222 0 -1.10222 -0.00359683 
40.76 0 0.0002967 2.07316 1.10582 1 0 -1.10223 0 -1.10223 -0.00358849 
40.77 0 0.000264438 2.07315 1.10582 1 0 -1.10224 0 -1.10224 -0.00357984 
40.78 0 0.000232264 2.07314 1.10583 1 0 -1.10225 0 -1.10225 -0.00357087 
40.79 0 0.000200179 2.07312 1.10583 1 0 -1.10227 0 -1.10227 -0.00356159 
40.8 0 0.000168188 2.07311 1.10583 1 0 -1.10228 0 -1.10228 -0.003552 
40.81 0 0.000136292 2.0731 1.10583 1 0 -1.10229 0 -1.10229 -0.00354211 
40.82 0 0.000104494 2.07309 1.10583 1 0 -1.1023 0 -1.1023 -0.00353191 
40.83 0 7.27969e-005 2.07308 1.10583 1 0 -1.10231 0 -1.10231 -0.00352141 
40.84 0 4.12037e-005 2.07307 1.10583 1 0 -1.10232 0 -1.10232 -0.00351061 
40.85 0 9.71674e-006 2.07306 1.10583 1 0 -1.10233 0 -1.10233 -0.00349951 
40.86 0 -2.16612e-005 2.07305 1.10583 1 0 -1.10234 0 -1.10234 -0.00348811 
40.87 0 -5.29276e-005 2.07303 1.10583 1 0 -1.10236 0 -1.10236 -0.00347642 
40.88 0 -8.40798e-005 2.07302 1.10583 1 0 -1.10237 0 -1.10237 -0.00346444 
40.89 0 -0.000115115 2.07301 1.10583 1 0 -1.10238 0 -1.10238 -0.00345217 
40.9 0 -0.000146031 2.073 1.10583 1 0 -1.10239 0 -1.10239 -0.00343961 
40.91 0 -0.000176825 2.07299 1.10583 1 0 -1.1024 0 -1.1024 -0.00342677 
40.92 0 -0.000207495 2.07298 1.10583 1 0 -1.10241 0 -1.10241 -0.00341364 
40.93 0 -0.000238038 2.07297 1.10582 1 0 -1.10242 0 -1.10242 -0.00340023 
40.94 0 -0.000268452 2.07296 1.10582 1 0 -1.10243 0 -1.10243 -0.00338654 
40.95 0 -0.000298733 2.07294 1.10582 1 0 -1.10244 0 -1.10244 -0.00337258 
40.96 0 -0.000328881 2.07293 1.10581 1 0 -1.10246 0 -1.10246 -0.00335834 
40.97 0 -0.000358891 2.07292 1.10581 1 0 -1.10247 0 -1.10247 -0.00334383 
40.98 0 -0.000388763 2.07291 1.10581 1 0 -1.10248 0 -1.10248 -0.00332905 
40.99 0 -0.000418493 2.0729 1.1058 1 0 -1.10249 0 -1.10249 -0.00331401 
41 0 -0.000448079 2.07289 1.1058 1 0 -1.1025 0 -1.1025 -0.0032987 
41.01 0 -0.000477519 2.07288 1.10579 1 0 -1.10251 0 -1.10251 -0.00328312 
41.02 0 -0.000506811 2.07287 1.10579 1 0 -1.10252 0 -1.10252 -0.00326729 
41.03 0 -0.000535952 2.07286 1.10578 1 0 -1.10253 0 -1.10253 -0.0032512 
41.04 0 -0.000564939 2.07285 1.10578 1 0 -1.10254 0 -1.10254 -0.00323485 
41.05 0 -0.000593772 2.07283 1.10577 1 0 -1.10255 0 -1.10255 -0.00321825 
41.06 0 -0.000622447 2.07282 1.10576 1 0 -1.10256 0 -1.10256 -0.0032014 
41.07 0 -0.000650963 2.07281 1.10576 1 0 -1.10257 0 -1.10257 -0.00318431 
41.08 0 -0.000679316 2.0728 1.10575 1 0 -1.10258 0 -1.10258 -0.00316697 
41.09 0 -0.000707506 2.07279 1.10574 1 0 -1.10259 0 -1.10259 -0.00314938 
41.1 0 -0.000735529 2.07278 1.10574 1 0 -1.10261 0 -1.10261 -0.00313156 
41.11 0 -0.000763384 2.07277 1.10573 1 0 -1.10262 0 -1.10262 -0.00311349 
41.12 0 -0.000791069 2.07276 1.10572 1 0 -1.10263 0 -1.10263 -0.00309519 
41.13 0 -0.000818582 2.07275 1.10571 1 0 -1.10264 0 -1.10264 -0.00307666 
41.14 0 -0.00084592 2.07274 1.1057 1 0 -1.10265 0 -1.10265 -0.0030579 
41.15 0 -0.000873082 2.07273 1.1057 1 0 -1.10266 0 -1.10266 -0.00303892 
41.16 0 -0.000900065 2.07272 1.10569 1 0 -1.10267 0 -1.10267 -0.0030197 
41.17 0 -0.000926868 2.07271 1.10568 1 0 -1.10268 0 -1.10268 -0.00300027 
41.18 0 -0.000953489 2.0727 1.10567 1 0 -1.10269 0 -1.10269 -0.00298061 
41.19 0 -0.000979925 2.07269 1.10566 1 0 -1.1027 0 -1.1027 -0.00296074 
41.2 0 -0.00100618 2.07268 1.10565 1 0 -1.10271 0 -1.10271 -0.00294066 
41.21 0 -0.00103224 2.07267 1.10564 1 0 -1.10272 0 -1.10272 -0.00292036 
41.22 0 -0.00105811 2.07266 1.10563 1 0 -1.10273 0 -1.10273 -0.00289985 
41.23 0 -0.00108379 2.07265 1.10562 1 0 -1.10274 0 -1.10274 -0.00287914 
41.24 0 -0.00110928 2.07264 1.10561 1 0 -1.10275 0 -1.10275 -0.00285822 
41.25 0 -0.00113457 2.07263 1.10559 1 0 -1.10276 0 -1.10276 -0.00283711 
41.26 0 -0.00115967 2.07262 1.10558 1 0 -1.10277 0 -1.10277 -0.00281579 
41.27 0 -0.00118456 2.07261 1.10557 1 0 -1.10278 0 -1.10278 -0.00279428 
41.28 0 -0.00120926 2.0726 1.10556 1 0 -1.10279 0 -1.10279 -0.00277258 
41.29 0 -0.00123376 2.07259 1.10555 1 0 -1.1028 0 -1.1028 -0.00275069 
41.3 0 -0.00125805 2.07258 1.10553 1 0 -1.10281 0 -1.10281 -0.00272861 
41.31 0 -0.00128213 2.07257 1.10552 1 0 -1.10281 0 -1.10281 -0.00270634 
41.32 0 -0.00130601 2.07256 1.10551 1 0 -1.10282 0 -1.10282 -0.00268389 
41.33 0 -0.00132968 2.07255 1.10549 1 0 -1.10283 0 -1.10283 -0.00266127 
41.34 0 -0.00135314 2.07254 1.10548 1 0 -1.10284 0 -1.10284 -0.00263847 
41.35 0 -0.00137639 2.07253 1.10547 1 0 -1.10285 0 -1.10285 -0.00261549 
41.36 0 -0.00139943 2.07252 1.10545 1 0 -1.10286 0 -1.10286 -0.00259235 
41.37 0 -0.00142225 2.07251 1.10544 1 0 -1.10287 0 -1.10287 -0.00256903 
41.38 0 -0.00144486 2.0725 1.10542 1 0 -1.10288 0 -1.10288 -0.00254555 
41.39 0 -0.00146724 2.07249 1.10541 1 0 -1.10289 0 -1.10289 -0.00252191 
41.4 0 -0.00148941 2.07249 1.10539 1 0 -1.1029 0 -1.1029 -0.00249811 
41.41 0 -0.00151136 2.07248 1.10538 1 0 -1.10291 0 -1.10291 -0.00247416 
41.42 0 -0.00153309 2.07247 1.10536 1 0 -1.10291 0 -1.10291 -0.00245005 
41.43 0 -0.0015546 2.07246 1.10535 1 0 -1.10292 0 -1.10292 -0.00242579 
41.44 0 -0.00157588 2.07245 1.10533 1 0 -1.10293 0 -1.10293 -0.00240138 
41.45 0 -0.00159694 2.07244 1.10532 1 0 -1.10294 0 -1.10294 -0.00237683 
41.46 0 -0.00161777 2.07243 1.1053 1 0 -1.10295 0 -1.10295 -0.00235213 
41.47 0 -0.00163837 2.07242 1.10528 1 0 -1.10296 0 -1.10296 -0.00232729 
41.48 0 -0.00165875 2.07241 1.10527 1 0 -1.10297 0 -1.10297 -0.00230232 
41.49 0 -0.00167889 2.07241 1.10525 1 0 -1.10297 0 -1.10297 -0.00227722 
41.5 0 -0.0016988 2.0724 1.10523 1 0 -1.10298 0 -1.10298 -0.00225198 
41.51 0 -0.00171849 2.07239 1.10522 1 0 -1.10299 0 -1.10299 -0.00222662 
41.52 0 -0.00173793 2.07238 1.1052 1 0 -1.103 0 -1.103 -0.00220113 
41.53 0 -0.00175715 2.07237 1.10518 1 0 -1.10301 0 -1.10301 -0.00217551 
41.54 0 -0.00177612 2.07236 1.10516 1 0 -1.10301 0 -1.10301 -0.00214978 
41.55 0 -0.00179487 2.07236 1.10515 1 0 -1.10302 0 -1.10302 -0.00212394 
41.56 0 -0.00181337 2.07235 1.10513 1 0 -1.10303 0 -1.10303 -0.00209797 
41.57 0 -0.00183164 2.07234 1.10511 1 0 -1.10304 0 -1.10304 -0.0020719 
41.58 0 -0.00184966 2.07233 1.10509 1 0 -1.10305 0 -1.10305 -0.00204572 
41.59 0 -0.00186745 2.07233 1.10507 1 0 -1.10305 0 -1.10305 -0.00201944 
41.6 0 -0.001885 2.07232 1.10505 1 0 -1.10306 0 -1.10306 -0.00199305 
41.61 0 -0.0019023 2.07231 1.10503 1 0 -1.10307 0 -1.10307 -0.00196656 
41.62 0 -0.00191936 2.0723 1.10502 1 0 -1.10308 0 -1.10308 -0.00193998 
41.63 0 -0.00193618 2.0723 1.105 1 0 -1.10308 0 -1.10308 -0.0019133 
41.64 0 -0.00195276 2.07229 1.10498 1 0 -1.10309 0 -1.10309 -0.00188654 
41.65 0 -0.00196909 2.07228 1.10496 1 0 -1.1031 0 -1.1031 -0.00185968 
41.66 0 -0.00198517 2.07227 1.10494 1 0 -1.1031 0 -1.1031 -0.00183274 
41.67 0 -0.00200101 2.07227 1.10492 1 0 -1.10311 0 -1.10311 -0.00180572 
41.68 0 -0.0020166 2.07226 1.1049 1 0 -1.10312 0 -1.10312 -0.00177862 
41.69 0 -0.00203194 2.07225 1.10488 1 0 -1.10313 0 -1.10313 -0.00175144 
41.7 0 -0.00204704 2.07224 1.10486 1 0 -1.10313 0 -1.10313 -0.00172419 
41.71 0 -0.00206188 2.07224 1.10484 1 0 -1.10314 0 -1.10314 -0.00169687 
41.72 0 -0.00207648 2.07223 1.10481 1 0 -1.10315 0 -1.10315 -0.00166948 
41.73 0 -0.00209083 2.07222 1.10479 1 0 -1.10315 0 -1.10315 -0.00164203 
41.74 0 -0.00210492 2.07222 1.10477 1 0 -1.10316 0 -1.10316 -0.00161451 
41.75 0 -0.00211877 2.07221 1.10475 1 0 -1.10316 0 -1.10316 -0.00158694 
41.76 0 -0.00213236 2.07221 1.10473 1 0 -1.10317 0 -1.10317 -0.00155931 
41.77 0 -0.00214571 2.0722 1.10471 1 0 -1.10318 0 -1.10318 -0.00153162 
41.78 0 -0.0021588 2.07219 1.10469 1 0 -1.10318 0 -1.10318 -0.00150389 
41.79 0 -0.00217164 2.07219 1.10467 1 0 -1.10319 0 -1.10319 -0.0014761 
41.8 0 -0.00218422 2.07218 1.10464 1 0 -1.1032 0 -1.1032 -0.00144827 
41.81 0 -0.00219656 2.07217 1.10462 1 0 -1.1032 0 -1.1032 -0.0014204 
41.82 0 -0.00220863 2.07217 1.1046 1 0 -1.10321 0 -1.10321 -0.00139249 
41.83 0 -0.00222046 2.07216 1.10458 1 0 -1.10321 0 -1.10321 -0.00136455 
41.84 0 -0.00223203 2.07216 1.10456 1 0 -1.10322 0 -1.10322 -0.00133657 
41.85 0 -0.00224335 2.07215 1.10453 1 0 -1.10322 0 -1.10322 -0.00130856 
41.86 0 -0.00225441 2.07215 1.10451 1 0 -1.10323 0 -1.10323 -0.00128052 
41.87 0 -0.00226522 2.07214 1.10449 1 0 -1.10324 0 -1.10324 -0.00125245 
41.88 0 -0.00227577 2.07213 1.10446 1 0 -1.10324 0 -1.10324 -0.00122436 
41.89 0 -0.00228607 2.07213 1.10444 1 0 -1.10325 0 -1.10325 -0.00119626 
41.9 0 -0.00229612 2.07212 1.10442 1 0 -1.10325 0 -1.10325 -0.00116813 
41.91 0 -0.0023059 2.07212 1.1044 1 0 -1.10326 0 -1.10326 -0.00113999 
41.92 0 -0.00231544 2.07211 1.10437 1 0 -1.10326 0 -1.10326 -0.00111184 
